city,province,log_pop,log_inscription_count,log_letter_mass,letter_mass,inscription_count,content_residual,scaling_residual,quadrant
Suessa,Latium et Campania / Regio I,8.484049972822984,4.23410650459726,8.39931015075952,4444,69,0.34817902077850604,-0.41088005299610586,"Q2: lo-scaling, hi-content"
Novaria,Transpadana / Regio XI,8.364275084991524,4.1588830833596715,8.21851757748959,3709,64,0.2404118407642173,-0.40375974985636454,"Q2: lo-scaling, hi-content"
Aquinum,Latium et Campania / Regio I,9.429074214801693,4.90527477843843,8.810757927026174,6706,135,0.10807005671610526,-0.3894040236669021,"Q2: lo-scaling, hi-content"
Lousonna,Germania superior,6.907755278982137,3.1780538303479458,6.6895992691789665,804,24,-0.3363370402666339,-0.38325001080052834,"Q3: lo-scaling, lo-content"
Thala,Africa proconsularis,6.907755278982137,3.1780538303479458,6.827629234502852,923,24,-0.19830707494274868,-0.38325001080052834,"Q3: lo-scaling, lo-content"
Palma,Hispania citerior,6.907755278982137,3.1780538303479458,6.559615237493242,706,24,-0.4663210719523585,-0.38325001080052834,"Q3: lo-scaling, lo-content"
Musti,Africa proconsularis,6.907755278982137,3.1780538303479458,7.8528278122817445,2573,24,0.8268915028361441,-0.38325001080052834,"Q2: lo-scaling, hi-content"
Arupium,Dalmatia,6.907755278982137,3.1780538303479458,6.790097235513905,889,24,-0.2358390739316958,-0.38325001080052834,"Q3: lo-scaling, lo-content"
Iliturgi,Baetica,6.907755278982137,3.1780538303479458,7.210079628170788,1353,24,0.1841433187251873,-0.38325001080052834,"Q2: lo-scaling, hi-content"
Colonia Agrippinensis,Germania inferior,9.502338118495565,4.976733742420574,7.634820677745543,2069,145,-1.1372381259863804,-0.36831306922165297,"Q3: lo-scaling, lo-content"
Nora,Sardinia,8.034631032923107,3.970291913552122,7.715123603632105,2242,53,-0.0799015962982148,-0.36572479245481526,"Q3: lo-scaling, lo-content"
Nepet,Etruria / Regio VII,7.053585727193677,3.295836866004329,7.688913336864796,2184,27,0.5486356114593365,-0.3657235685817515,"Q2: lo-scaling, hi-content"
Argentoratum,Germania superior,9.087946723762116,4.709530201312334,7.930925372483388,2782,111,-0.5817375762381634,-0.3506277541592757,"Q3: lo-scaling, lo-content"
Flanona,Dalmatia,6.907755278982137,3.2188758248682006,6.511745329644728,673,25,-0.5538201558510538,-0.34242801628027353,"Q3: lo-scaling, lo-content"
Uchi Maius,Africa proconsularis,6.907755278982137,3.2188758248682006,7.65491704784832,2111,25,0.5893515623525385,-0.34242801628027353,"Q2: lo-scaling, hi-content"
Intaranum,Lugudunensis,6.907755278982137,3.2188758248682006,6.317164686747284,554,25,-0.7484007987484977,-0.34242801628027353,"Q3: lo-scaling, lo-content"
Matilica,Umbria / Regio VI,6.907755278982137,3.2188758248682006,7.106606137727303,1220,25,0.04104065223152098,-0.34242801628027353,"Q2: lo-scaling, hi-content"
Napoca,Dacia,8.593969030218288,4.394449154672439,8.31090675716845,4068,81,0.10411818852335841,-0.32610536820853486,"Q2: lo-scaling, hi-content"
Barium,Apulia et Calabria / Regio II,6.907755278982137,3.258096538021482,7.15305163493748,1278,26,0.04941146532517848,-0.30320730312699196,"Q2: lo-scaling, hi-content"
Petelia,Bruttium et Lucania / Regio III,6.907755278982137,3.258096538021482,8.213110697596676,3689,26,1.1094705279843744,-0.30320730312699196,"Q2: lo-scaling, hi-content"
Dertona,Liguria / Regio IX,8.593969030218288,4.418840607796598,8.261526448396468,3872,83,0.03105914476214444,-0.30171391508437573,"Q2: lo-scaling, hi-content"
Tarvisium,Venetia et Histria / Regio X,8.278174290943738,4.204692619390966,7.851661177889265,2570,67,-0.17091554046000912,-0.2987570041122254,"Q3: lo-scaling, lo-content"
Altinum,Venetia et Histria / Regio X,10.267679175328517,5.575949103146316,8.881002624255569,7194,264,-0.4727624704414044,-0.2952600299934405,"Q3: lo-scaling, lo-content"
Vibo Valentia,Bruttium et Lucania / Regio III,8.278174290943738,4.219507705176107,7.9714309977693505,2897,68,-0.06552790963456712,-0.28394191832708415,"Q3: lo-scaling, lo-content"
Angitia,Samnium / Regio IV,7.351799869057777,3.58351893845611,6.86484777797086,958,36,-0.5547059512079038,-0.28305995657414407,"Q3: lo-scaling, lo-content"
Fabrateria Nova,Latium et Campania / Regio I,8.185907481482324,4.1588830833596715,8.117312461601975,3352,64,0.13920672487660113,-0.28113427262048774,"Q2: lo-scaling, hi-content"
Liternum,Latium et Campania / Regio I,7.160845906664299,3.4657359027997265,8.016647877057803,3031,32,0.7114355638388989,-0.26956455204352237,"Q2: lo-scaling, hi-content"
Tolentinum,Picenum / Regio V,6.907755278982137,3.295836866004329,7.157735484249907,1284,27,0.017457758844447113,-0.26546697514414497,"Q2: lo-scaling, hi-content"
Noviomagus (Germania Superior),Germania superior,6.907755278982137,3.295836866004329,6.759255270663693,862,27,-0.38102245474176666,-0.26546697514414497,"Q3: lo-scaling, lo-content"
Parentium,Venetia et Histria / Regio X,6.907755278982137,3.295836866004329,7.564757012905729,1929,27,0.42447928750026964,-0.26546697514414497,"Q2: lo-scaling, hi-content"
Ulia,Baetica,6.907755278982137,3.295836866004329,7.668561108015897,2140,27,0.5282833826104376,-0.26546697514414497,"Q2: lo-scaling, hi-content"
Superaequum,Samnium / Regio IV,8.628555659269699,4.51085950651685,8.237743803890933,3781,91,-0.08205360671597539,-0.23347288751318995,"Q3: lo-scaling, lo-content"
Forum Popili (Italia (VIII Aemilia)),Aemilia / Regio VIII,6.907755278982137,3.332204510175204,7.026426808699636,1126,28,-0.1491558985009398,-0.2290993309732703,"Q3: lo-scaling, lo-content"
Castrum Novum (Italia (VII Etruria)),Etruria / Regio VII,7.053585727193677,3.4339872044851463,7.577633832602728,1954,31,0.30324252089682613,-0.22757323010093433,"Q2: lo-scaling, hi-content"
Astigi,Baetica,9.537483513308878,5.147494476813453,8.892061625546935,7274,172,-0.04576828479654438,-0.22171435039010046,"Q3: lo-scaling, lo-content"
Forum Sempronii,Umbria / Regio VI,8.034631032923107,4.127134385045092,8.617400451833262,5527,62,0.6701157166208933,-0.20888232096184556,"Q2: lo-scaling, hi-content"
Olbia,Sardinia,8.364275084991524,4.356708826689592,7.909489492673759,2723,78,-0.2606615201781741,-0.20593400652644434,"Q3: lo-scaling, lo-content"
Egnatia,Apulia et Calabria / Regio II,7.736307096548285,3.9318256327243257,7.1731917424865985,1304,51,-0.5844911611440136,-0.19909713049741695,"Q3: lo-scaling, lo-content"
Aletrium,Latium et Campania / Regio I,7.9229859587111955,4.060443010546419,7.71289096149013,2237,58,-0.1696511208436533,-0.1988191153858665,"Q3: lo-scaling, lo-content"
Segovia,Hispania citerior,6.907755278982137,3.367295829986474,6.846943139585379,941,29,-0.3627055192419357,-0.19400801116199995,"Q3: lo-scaling, lo-content"
Absortium,Dalmatia,6.907755278982137,3.367295829986474,7.216709486709457,1362,29,0.007060827882142462,-0.19400801116199995,"Q2: lo-scaling, hi-content"
Ruscino,Gallia Narbonensis,6.907755278982137,3.367295829986474,6.052089168924417,425,29,-1.1575594899028978,-0.19400801116199995,"Q3: lo-scaling, lo-content"
Cuicul,Numidia,6.907755278982137,3.367295829986474,8.134174272137903,3409,29,0.9245256133105881,-0.19400801116199995,"Q2: lo-scaling, hi-content"
Cingulum,Picenum / Regio V,6.907755278982137,3.367295829986474,6.919683849847411,1012,29,-0.28996480897990384,-0.19400801116199995,"Q3: lo-scaling, lo-content"
Callatis,Moesia inferior,6.907755278982137,3.367295829986474,7.592366128519796,1983,29,0.3827174696924809,-0.19400801116199995,"Q2: lo-scaling, hi-content"
Mursa,Pannonia inferior,8.90598676523643,4.74493212836325,8.315321775377567,4086,115,-0.23170865626842385,-0.1901306511176033,"Q3: lo-scaling, lo-content"
Vercellae,Transpadana / Regio XI,8.593969030218288,4.532599493153256,8.14902386805177,3460,93,-0.19187828689376296,-0.18795502972771772,"Q3: lo-scaling, lo-content"
Rudiae,Apulia et Calabria / Regio II,7.160845906664299,3.5553480614894135,6.767343125265392,869,35,-0.6248628798268561,-0.1799523933538354,"Q3: lo-scaling, lo-content"
Urbs Salvia,Picenum / Regio V,8.558335134747413,4.532599493153256,8.139148678884066,3426,93,-0.20175347606146765,-0.16345717612694255,"Q3: lo-scaling, lo-content"
Ateste,Venetia et Histria / Regio X,8.960596138864794,4.812184355372417,8.632484235750972,5611,123,0.02016668682337297,-0.1604216795594482,"Q2: lo-scaling, hi-content"
Ossigi,Baetica,6.907755278982137,3.4011973816621555,7.150701457592526,1275,30,-0.09185814974474571,-0.16010645948631863,"Q3: lo-scaling, lo-content"
Iptuci,Baetica,6.907755278982137,3.4011973816621555,6.568077911411976,712,30,-0.6744816959252962,-0.16010645948631863,"Q3: lo-scaling, lo-content"
Mantua,Venetia et Histria / Regio X,6.907755278982137,3.4011973816621555,8.073091199693154,3207,30,0.8305315923558823,-0.16010645948631863,"Q2: lo-scaling, hi-content"
Numistro,Bruttium et Lucania / Regio III,6.907755278982137,3.4011973816621555,7.282073658093465,1454,30,0.03951405075619263,-0.16010645948631863,"Q2: lo-scaling, hi-content"
Potaissa,Dacia,9.447781227991216,5.153291594497779,8.891098830616636,7267,173,-0.05235880566222839,-0.154248043179102,"Q3: lo-scaling, lo-content"
Opitergum,Venetia et Histria / Regio X,8.558335134747413,4.543294782270004,8.16961956172385,3532,94,-0.18166536604540795,-0.152761887010195,"Q3: lo-scaling, lo-content"
Eburacum,Britannia,8.662504922576291,4.61512051684126,8.06777619577889,3190,101,-0.3532357189666069,-0.15255156742890108,"Q3: lo-scaling, lo-content"
Aurgi,Baetica,6.907755278982137,3.4339872044851463,7.319202458767849,1509,31,0.044811147061947665,-0.12731663666332782,"Q2: lo-scaling, hi-content"
Lucentum,Hispania citerior,6.907755278982137,3.4339872044851463,6.555356891810665,703,31,-0.7190344198952365,-0.12731663666332782,"Q3: lo-scaling, lo-content"
Ticinum,Transpadana / Regio XI,8.789812386190972,4.74493212836325,8.59711281459211,5416,115,0.050082382946119,-0.11026223110883127,"Q2: lo-scaling, hi-content"
Baetulo,Hispania citerior,7.053585727193677,3.5553480614894135,7.212294468500341,1356,35,-0.1799115365919075,-0.10621237309666709,"Q3: lo-scaling, lo-content"
Aveia,Samnium / Regio IV,7.438383530044307,3.828641396489095,7.761744984658913,2349,46,0.10423127441106139,-0.09746267318283675,"Q2: lo-scaling, hi-content"
Interamna Lirenas,Latium et Campania / Regio I,8.13739583005665,4.31748811353631,8.22817689595132,3745,75,0.0961005672159061,-0.08917809408205013,"Q2: lo-scaling, hi-content"
Aecae,Apulia et Calabria / Regio II,6.907755278982137,3.4965075614664802,7.444833273892193,1711,33,0.10974844971462439,-0.06479627968199386,"Q2: lo-scaling, hi-content"
Sutrium,Etruria / Regio VII,6.907755278982137,3.4965075614664802,8.742893471512136,6266,33,1.4078086473345675,-0.06479627968199386,"Q2: lo-scaling, hi-content"
Illiberi,Baetica,6.907755278982137,3.4965075614664802,7.404279118037268,1643,33,0.06919429385969877,-0.06479627968199386,"Q2: lo-scaling, hi-content"
Antium,Latium et Campania / Regio I,9.204121072162266,5.081404364984463,9.32607687045878,11227,161,0.45240591921632145,-0.05862198942765673,"Q2: lo-scaling, hi-content"
Auzia,Mauretania Caesariensis,7.736307096548285,4.07753744390572,9.13755460225053,9298,59,1.2384175858123472,-0.05338531931602297,"Q2: lo-scaling, hi-content"
Simitthus,Africa proconsularis,8.662504922576291,4.727387818712341,8.475746001502063,4797,113,-0.054252765130847536,-0.04028426555781994,"Q3: lo-scaling, lo-content"
Beda,Belgica,6.907755278982137,3.5263605246161616,6.849066282633458,943,34,-0.5149992012639908,-0.03494331653231253,"Q3: lo-scaling, lo-content"
Albintimilium,Liguria / Regio IX,7.980023592310645,4.276666119016055,8.137980454452139,3422,72,0.045533301766907286,-0.021808660463918272,"Q2: lo-scaling, hi-content"
Nola,Latium et Campania / Regio I,8.987071812848821,4.969813299576001,9.10974625674048,9043,144,0.34440568054878007,-0.020994427218957945,"Q2: lo-scaling, hi-content"
Anderitum,Aquitani(c)a,8.484049972822984,4.624972813284271,6.234410725718371,510,102,-2.196165601418709,-0.02001374430909486,"Q3: lo-scaling, lo-content"
Luceria,Apulia et Calabria / Regio II,9.502338118495565,5.327876168789581,9.207736986106068,9974,206,0.09479613589891578,-0.017170642852645912,"Q2: lo-scaling, hi-content"
Bononia,Aemilia / Regio VIII,8.628555659269699,4.727387818712341,8.22282213081366,3725,113,-0.3071766358192516,-0.016944575317698884,"Q3: lo-scaling, lo-content"
Asculum,Picenum / Regio V,8.628555659269699,4.727387818712341,8.341171747170762,4193,113,-0.18882701946214908,-0.016944575317698884,"Q3: lo-scaling, lo-content"
Augusta Taurinorum,Transpadana / Regio XI,9.063347348235522,5.030437921392435,9.133027268873512,9256,153,0.30883352200326897,-0.012808273735331888,"Q2: lo-scaling, hi-content"
Toletum,Hispania citerior,6.907755278982137,3.5553480614894135,6.837332814685591,932,35,-0.5548731904066573,-0.005955779659060578,"Q3: lo-scaling, lo-content"
Celsa,Hispania citerior,6.907755278982137,3.5553480614894135,6.144185634125646,466,35,-1.2480203709666027,-0.005955779659060578,"Q3: lo-scaling, lo-content"
Interamna Nahars,Umbria / Regio VI,8.90598676523643,4.9344739331306915,8.95364003713313,7736,139,0.22260621128083713,-0.0005888463501619867,"Q2: lo-scaling, hi-content"
Lucus Feroniae,Etruria / Regio VII,8.034631032923107,4.343805421853684,8.596558746796978,5413,77,0.4389341013579653,0.007788715846746896,"Q1: hi-scaling, hi-content"
Patavium,Venetia et Histria / Regio X,10.23720600096072,5.860786223465865,9.885679933886163,19647,351,0.2554006580614345,0.010527013273021524,"Q1: hi-scaling, hi-content"
Forum Claudii,Alpes Poeninae,7.8636512654486515,4.23410650459726,7.31986492980897,1510,69,-0.731266200172044,0.01563623175273854,"Q4: hi-scaling, lo-content"
Colonia Ulpia Traiana,Germania inferior,9.588502797556337,5.424950017481403,8.506132244056813,4945,227,-0.7010459574823038,0.020666075985836585,"Q4: hi-scaling, lo-content"
Tragurium,Dalmatia,6.907755278982137,3.58351893845611,7.388946097618437,1618,36,-0.03060763156032742,0.022215097307635823,"Q4: hi-scaling, lo-content"
Aeso,Hispania citerior,6.907755278982137,3.58351893845611,7.735870319952567,2289,36,0.3163165907738028,0.022215097307635823,"Q1: hi-scaling, hi-content"
Magnum,Dalmatia,6.907755278982137,3.58351893845611,6.593044534142437,730,36,-0.8265091950363272,0.022215097307635823,"Q4: hi-scaling, lo-content"
Tuder,Umbria / Regio VI,7.5953872788539725,4.060443010546419,8.008698182988528,3007,58,0.12615610065474492,0.026400844231202925,"Q1: hi-scaling, hi-content"
Florentia,Etruria / Regio VII,7.8636512654486515,4.248495242049359,8.10530751550515,3312,70,0.04020808690643385,0.030024969204838214,"Q1: hi-scaling, hi-content"
Banasa,Mauretania Tingitana,6.907755278982137,3.6109179126442243,9.323133199451306,11194,37,1.876981093969385,0.049614071495750256,"Q1: hi-scaling, hi-content"
Augusta Raurica,Germania superior,8.75904072752422,4.890349128221754,7.881559917056899,2648,133,-0.8066384304591132,0.0563098958866215,"Q4: hi-scaling, lo-content"
Cumae,Latium et Campania / Regio I,9.588502797556337,5.4638318050256105,9.68638819820623,16097,236,0.4414643347551106,0.059547863530044154,"Q1: hi-scaling, hi-content"
Suasa,Umbria / Regio VI,7.8013913202914855,4.248495242049359,8.038189179973203,3097,70,-0.026910248625512168,0.07282789606696483,"Q4: hi-scaling, lo-content"
Cetium,Noricum,6.907755278982137,3.6375861597263857,7.362010551259734,1575,38,-0.11003055526167138,0.07628231857791157,"Q4: hi-scaling, lo-content"
Trea,Picenum / Regio V,6.907755278982137,3.6375861597263857,7.403061091090091,1641,38,-0.06898001543131382,0.07628231857791157,"Q4: hi-scaling, lo-content"
Trebula Mutuesca,Samnium / Regio IV,6.907755278982137,3.6375861597263857,8.468423027046809,4762,38,0.9963819205254039,0.07628231857791157,"Q1: hi-scaling, hi-content"
Obulco,Baetica,6.907755278982137,3.6635616461296463,8.052296499538647,3141,39,0.5550389101931819,0.1022578049811722,"Q1: hi-scaling, hi-content"
Domavium,Dalmatia,6.907755278982137,3.6635616461296463,7.653494909661253,2108,39,0.15623732031578808,0.1022578049811722,"Q1: hi-scaling, hi-content"
Sestinum,Umbria / Regio VI,6.907755278982137,3.6635616461296463,7.940583827104244,2809,39,0.4433262377587788,0.1022578049811722,"Q1: hi-scaling, hi-content"
Ratiaria,Moesia superior,8.405367376233981,4.700480365792417,8.669227347271736,5821,110,0.16534979792272075,0.10958710074242894,"Q1: hi-scaling, hi-content"
Tarraco,Hispania citerior,9.410092463833022,5.402677381872279,8.869116865929483,7109,222,-0.3164395062985381,0.12104829409573625,"Q4: hi-scaling, lo-content"
Augusta Vindelicum,Raetia,9.269363712425644,5.308267697401205,8.974997713204976,7903,202,-0.11890762504698849,0.12338785086929693,"Q4: hi-scaling, lo-content"
Sopianae,Pannonia inferior,7.5953872788539725,4.1588830833596715,7.926241523170962,2769,64,-0.05186421355441162,0.12484091704445532,"Q4: hi-scaling, lo-content"
Dertosa,Hispania citerior,6.907755278982137,3.6888794541139363,7.910957382845589,2727,40,0.38912177173501217,0.12757561296546216,"Q1: hi-scaling, hi-content"
Abellinum,Latium et Campania / Regio I,8.034631032923107,4.465908118654584,8.641532465671846,5662,87,0.3653729636048997,0.12989141264764648,"Q1: hi-scaling, hi-content"
Ocriculum,Umbria / Regio VI,8.034631032923107,4.465908118654584,8.36730010184162,4304,87,0.0911405997746737,0.12989141264764648,"Q1: hi-scaling, hi-content"
Fanum Fortunae,Umbria / Regio VI,7.980023592310645,4.430816798843313,8.340217320947035,4189,84,0.09812377050682741,0.13234201936333978,"Q1: hi-scaling, hi-content"
Gabii,Latium et Campania / Regio I,7.351799869057777,4.007333185232471,8.561210076833012,5225,55,0.7302259509904658,0.1407542902022172,"Q1: hi-scaling, hi-content"
Vettona,Umbria / Regio VI,6.907755278982137,3.713572066704308,7.699389406256737,2207,41,0.15358270056876933,0.15226822555583386,"Q1: hi-scaling, hi-content"
Epidaurum,Dalmatia,6.907755278982137,3.713572066704308,7.716015266642587,2244,41,0.17020856095461934,0.15226822555583386,"Q1: hi-scaling, hi-content"
Bovillae,Latium et Campania / Regio I,6.907755278982137,3.713572066704308,7.52131798019924,1847,41,-0.024488725488727603,0.15226822555583386,"Q4: hi-scaling, lo-content"
Aguntum,Noricum,6.907755278982137,3.7376696182833684,7.850103545175582,2566,42,0.2809034182418424,0.17636577713489432,"Q1: hi-scaling, hi-content"
Anagnia,Latium et Campania / Regio I,7.736307096548285,4.31748811353631,8.62191350218664,5552,75,0.48983717345122635,0.18656535031456745,"Q1: hi-scaling, hi-content"
Iuvanum,Samnium / Regio IV,6.907755278982137,3.7612001156935624,7.898039690764619,2692,43,0.30599662743407396,0.1998962745450883,"Q1: hi-scaling, hi-content"
Pinna,Samnium / Regio IV,7.5953872788539725,4.23410650459726,7.9229859587111955,2760,69,-0.12814517126981873,0.2000643382820435,"Q4: hi-scaling, lo-content"
Vindobona,Pannonia superior,8.484049972822984,4.852030263919617,8.641002477142523,5659,128,-0.00999668308931767,0.20704370632625135,"Q4: hi-scaling, lo-content"
Veii,Etruria / Regio VII,8.034631032923107,4.553876891600541,8.74909824839902,6305,95,0.3875404204794748,0.21786018559360354,"Q1: hi-scaling, hi-content"
Interamnia Praetuttiorum,Picenum / Regio V,7.9229859587111955,4.477336814478207,8.295798110636145,4007,88,0.008543859178802293,0.21807468854592127,"Q1: hi-scaling, hi-content"
Minturnae,Latium et Campania / Regio I,8.405367376233981,4.812184355372417,8.631057447565285,5603,123,0.018739898637685215,0.22129109032242944,"Q1: hi-scaling, hi-content"
Albona,Dalmatia,6.907755278982137,3.784189633918261,7.257707677160043,1419,44,-0.35665315079083104,0.22288579276978693,"Q4: hi-scaling, lo-content"
Mutina,Aemilia / Regio VIII,9.063347348235522,5.267858159063328,9.315150736328528,11105,194,0.26047416991189465,0.22461196393556104,"Q1: hi-scaling, hi-content"
Parma,Aemilia / Regio VIII,7.8013913202914855,4.406719247264253,8.64979915596426,5709,82,0.43109902676982337,0.23105190128185882,"Q1: hi-scaling, hi-content"
Caiatia,Latium et Campania / Regio I,7.259819610363186,4.04305126783455,7.81923445385907,2488,57,-0.046424072395498506,0.23970764029008684,"Q4: hi-scaling, lo-content"
Colonia Augusta Treverorum,Belgica,10.247431803996042,6.102558594613569,9.386476169683052,11926,447,-0.4785108898470529,0.24526927383642416,"Q4: hi-scaling, lo-content"
Aquae Mattiacorum,Germania superior,6.907755278982137,3.8066624897703196,8.343553835005117,4203,45,0.7073768079346809,0.24535864862184553,"Q1: hi-scaling, hi-content"
Egitania,Lusitania,6.907755278982137,3.8066624897703196,7.552762084214147,1906,45,-0.08341494285628936,0.24535864862184553,"Q4: hi-scaling, lo-content"
Scardona,Dalmatia,6.907755278982137,3.8066624897703196,7.631916513071252,2063,45,-0.004260513999184923,0.24535864862184553,"Q4: hi-scaling, lo-content"
Noviodunum (Germania Superior),Germania superior,6.907755278982137,3.8066624897703196,7.479299637782834,1771,45,-0.15687738928760275,0.24535864862184553,"Q4: hi-scaling, lo-content"
Carseoli,Samnium / Regio IV,6.907755278982137,3.8066624897703196,7.683403681053826,2172,45,0.04722665398338943,0.24535864862184553,"Q1: hi-scaling, hi-content"
Corinium,Dalmatia,6.907755278982137,3.8066624897703196,7.566828479208331,1933,45,-0.06934854786210565,0.24535864862184553,"Q4: hi-scaling, lo-content"
Sirmium,Pannonia inferior,9.55470991405776,5.627621113690637,9.345570321236286,11448,278,-0.058356928122476504,0.24656935328997331,"Q4: hi-scaling, lo-content"
Singidunum,Moesia superior,8.185907481482324,4.700480365792417,8.692322277628687,5957,110,0.18844472827967174,0.26046300981225734,"Q1: hi-scaling, hi-content"
Sentinum,Umbria / Regio VI,7.438383530044307,4.189654742026425,8.91972065553706,7478,66,0.9117424078530227,0.26355067235449336,"Q1: hi-scaling, hi-content"
Risinium,Dalmatia,6.907755278982137,3.828641396489095,7.4949862339505335,1799,46,-0.1625274762973179,0.267337555340621,"Q4: hi-scaling, lo-content"
Narnia,Umbria / Regio VI,6.937314081223682,3.8501476017100584,7.862112211662748,2597,47,0.18372070739995738,0.26852245691631005,"Q1: hi-scaling, hi-content"
Auximum,Picenum / Regio V,7.160845906664299,4.007333185232471,8.597666575566114,5419,55,0.766682449723568,0.27203273038922227,"Q1: hi-scaling, hi-content"
Brixia,Venetia et Histria / Regio X,8.484049972822984,4.919980925828125,9.129997619293645,9228,137,0.41303331514502517,0.27499436823475953,"Q1: hi-scaling, hi-content"
Doclea,Dalmatia,8.034631032923107,4.61512051684126,8.465057436995709,4746,101,0.04404552225021163,0.27910381083432245,"Q1: hi-scaling, hi-content"
Oescus,Moesia inferior,8.364275084991524,4.844187086458591,8.882391706295847,7204,127,0.2390065459199313,0.28154425324255516,"Q1: hi-scaling, hi-content"
Herdoniae,Apulia et Calabria / Regio II,7.6676260915849905,4.3694478524670215,7.8632667240095735,2600,79,-0.3192510803520463,0.28574241371995157,"Q4: hi-scaling, lo-content"
Ilici,Hispania citerior,6.907755278982137,3.8501476017100584,7.0630481633881725,1168,47,-0.6153433408746185,0.28884376056158434,"Q4: hi-scaling, lo-content"
Macomades,Africa proconsularis,6.907755278982137,3.8501476017100584,6.577861357721047,719,47,-1.100530146541744,0.28884376056158434,"Q4: hi-scaling, lo-content"
Bellunum,Venetia et Histria / Regio X,7.160845906664299,4.04305126783455,7.83002808253384,2515,57,-0.03563044372072888,0.30775081299130136,"Q4: hi-scaling, lo-content"
Bovianum,Samnium / Regio IV,7.351799869057777,4.174387269895637,7.731053144007127,2278,65,-0.26210374700331407,0.3078083748653828,"Q4: hi-scaling, lo-content"
Carthago Nova,Hispania citerior,9.158836529109067,5.429345628954441,9.024131268455035,8301,228,-0.18731410481247046,0.3204518266092711,"Q4: hi-scaling, lo-content"
Valentia (Hispania Tarraconensis) (1),Hispania citerior,8.558335134747413,5.0238805208462765,8.74321260347591,6268,152,-0.0746153500584299,0.32782385156607763,"Q4: hi-scaling, lo-content"
Burdigala,Aquitani(c)a,9.68514495816296,5.808142489980444,9.29394595583098,10872,333,-0.2852278361302041,0.33741828224627124,"Q4: hi-scaling, lo-content"
Veleia,Aemilia / Regio VIII,6.907755278982137,3.912023005428146,10.692853590836616,44040,50,2.9543946818343674,0.35071916427967187,"Q1: hi-scaling, hi-content"
Aenona,Dalmatia,7.438383530044307,4.30406509320417,7.798933310041217,2438,74,-0.32011221894717234,0.37796102353223837,"Q4: hi-scaling, lo-content"
Centumcellae,Etruria / Regio VII,7.5953872788539725,4.418840607796598,8.596743470174246,5414,83,0.36627616653992234,0.3847984414813821,"Q1: hi-scaling, hi-content"
Amiternum,Samnium / Regio IV,9.311090275076326,5.598421958998375,9.276221741089696,10681,270,-0.09935955272684005,0.3848556270409409,"Q4: hi-scaling, lo-content"
Clunia,Hispania citerior,9.410092463833022,5.673323267171493,8.552946361122055,5182,291,-0.8953476250277408,0.39169417939494977,"Q4: hi-scaling, lo-content"
Durocortorum,Belgica,9.135616825780247,5.484796933490655,8.442900586834382,4642,241,-0.8223758041357847,0.3918663842584591,"Q4: hi-scaling, lo-content"
Gorsium,Pannonia inferior,6.907755278982137,3.970291913552122,7.1785454837637,1311,53,-0.6164797161666202,0.4089880724036479,"Q4: hi-scaling, lo-content"
Delminium,Dalmatia,6.907755278982137,3.970291913552122,7.255591274253665,1416,53,-0.5394339256766552,0.4089880724036479,"Q4: hi-scaling, lo-content"
Septempeda,Picenum / Regio V,7.259819610363186,4.219507705176107,7.813187267521416,2473,68,-0.22377163988250182,0.41616407763164354,"Q4: hi-scaling, lo-content"
Sabratha,Africa proconsularis,8.484049972822984,5.062595033026967,8.762489547371581,6390,158,-0.09292168049650762,0.41760847543360136,"Q4: hi-scaling, lo-content"
Noviomagus (Germania Inferior),Germania inferior,8.484049972822984,5.062595033026967,8.143226750367445,3440,158,-0.7121844775006441,0.41760847543360136,"Q4: hi-scaling, lo-content"
Theveste,Africa proconsularis,9.351579483668907,5.659482215759621,9.660523873772611,15686,287,0.2256665035835681,0.418080063681904,"Q1: hi-scaling, hi-content"
Albingaunum,Liguria / Regio IX,6.907755278982137,3.9889840465642745,7.630946580890459,2061,54,-0.1822245680214687,0.42768020541580043,"Q4: hi-scaling, lo-content"
Labitolosa,Hispania citerior,6.907755278982137,3.9889840465642745,6.666956792429207,786,54,-1.1462143564827212,0.42768020541580043,"Q4: hi-scaling, lo-content"
Ariminum,Aemilia / Regio VIII,8.662504922576291,5.198497031265826,9.37092743662413,11742,181,0.383585266207243,0.4308249469956653,"Q1: hi-scaling, hi-content"
Parlais,Baetica,6.907755278982137,4.007333185232471,8.08271113423758,3238,55,0.2517270083950347,0.4460293440839971,"Q1: hi-scaling, hi-content"
Velitrae,Latium et Campania / Regio I,8.364275084991524,5.017279836814924,8.939974177289633,7631,151,0.12855403583317226,0.45463700359888826,"Q1: hi-scaling, hi-content"
Teate Marrucinorum,Samnium / Regio IV,7.736307096548285,4.59511985013459,8.721276239991704,6132,99,0.31968057257450333,0.4641970869128471,"Q1: hi-scaling, hi-content"
Emporiae,Hispania citerior,7.980023592310645,4.770684624465665,7.930565854233965,2781,118,-0.6414645857106862,0.4722098449856915,"Q4: hi-scaling, lo-content"
Luguvalium,Britannia,8.185907481482324,4.919980925828125,8.127109185346375,3385,137,-0.5898551188022445,0.47996356984796584,"Q4: hi-scaling, lo-content"
Aequi,Samnium / Regio IV,6.907755278982137,4.04305126783455,8.058327306580958,3160,57,0.19266878032638957,0.4817474266860762,"Q1: hi-scaling, hi-content"
Cereatae,Latium et Campania / Regio I,6.907755278982137,4.04305126783455,7.587310506022615,1973,57,-0.27834802023195326,0.4817474266860762,"Q4: hi-scaling, lo-content"
