province,province_language,urban_context_pop_est,log_urban_context_pop_est,inscription_count,letter_count,mean_date_range,median_date_range,date_range_std,date_range_se,cv_date_range,avg_variance_date_range,delta_t
Syria,Greek,1000.0,6.907755278982137,1,118,0.0,0.0,,,,0.0,0.0
Aegyptus,Greek,1000.0,6.907755278982137,49,5159,39.3469387755102,1.0,86.77402429596664,12.396289185138091,220.5356426609111,8216.333333333334,90.64399226277125
Macedonia,Greek,4837.0,8.484049972822984,22,1250,123.18181818181819,82.0,105.71328535855228,22.53814816674841,85.81890324310517,7450.083333333333,86.31386524384905
Belgica,Latin,8209.0,9.012986392348266,22,793,107.0909090909091,99.0,69.13679269315365,14.740013728709691,64.55897450124705,3300.0833333333335,57.446351784367764
Dalmatia,Latin,3086.0,8.034631032923107,102,4775,178.62745098039215,149.0,121.51452845286168,12.031731178357019,68.02679419424749,29900.083333333332,172.9164056222929
Dalmatia,Latin,1000.0,6.907755278982137,39,2108,122.56410256410257,99.0,104.32711583531638,16.70570845051868,85.12045015852173,16800.083333333332,129.61513543307098
Arabia,Greek,1000.0,6.907755278982137,2,33,64.0,64.0,49.49747468305833,35.0,77.33980419227863,408.3333333333333,20.207259421636902
Sicilia,Latin,1989.0,7.5953872788539725,3,159,59.0,49.0,26.457513110645905,15.275252316519467,44.84324256041679,208.33333333333334,14.433756729740644
Dacia,Latin,9718.0,9.181735114965848,112,6715,86.85714285714286,84.0,51.04526469339783,4.8233241423641555,58.7692192193725,3300.0833333333335,57.446351784367764
Britannia,Latin,5589.0,8.628555659269699,11,144,211.8181818181818,257.0,98.5868329766386,29.72504856844971,46.54314003188947,5125.333333333333,71.59143337951359
Britannia,Latin,1989.0,7.5953872788539725,18,162,125.94444444444444,109.0,92.99681982052948,21.91956064129331,73.83955698145262,7450.083333333333,86.31386524384905
Britannia,Latin,1000.0,6.907755278982137,2,7,99.0,99.0,0.0,0.0,0.0,0.0,0.0
Belgica,Latin,9280.0,9.135616825780247,241,4642,136.50207468879668,129.0,84.44288624475361,5.439444472696961,61.86198007412719,8856.333333333334,94.108093877909
Moesia inferior,Latin,1000.0,6.907755278982137,61,6110,113.27868852459017,99.0,96.74022451003185,12.38631651027235,85.40019819264751,7450.083333333333,86.31386524384905
Britannia,Latin,9718.0,9.181735114965848,11,196,236.0909090909091,229.0,45.0454316117729,13.581708652351345,19.079697640720134,2352.0,48.49742261192856
Achaia,Greek,1000.0,6.907755278982137,6,244,70.16666666666667,46.5,64.74694329979343,26.43282891490134,92.2759286932923,2408.3333333333335,49.07477288111819
Macedonia,Greek,18364.0,9.818147505369113,141,6559,143.645390070922,130.0,78.77573364139248,6.634113541952308,54.84041889718741,10150.083333333334,100.7476219735897
Lusitania,Latin,1157.0,7.053585727193677,4,319,45.0,39.0,43.01937547973781,21.509687739868905,95.59861217719514,768.0,27.712812921102035
Britannia,Latin,5782.0,8.662504922576291,103,3257,156.95145631067962,178.0,96.19306348975813,9.478184181277541,61.288417292125985,11224.083333333334,105.94377439629633
Hispania citerior,Latin,1000.0,6.907755278982137,21,1188,94.04761904761905,99.0,68.30701002860262,14.905811616770437,72.63023851142557,3267.0,57.15767664977295
Macedonia,Greek,37467.0,10.531215824531195,4,408,124.0,99.0,50.0,25.0,40.32258064516129,833.3333333333334,28.867513459481287
Lusitania,Latin,1000.0,6.907755278982137,46,1941,76.30434782608695,99.0,38.011033231720965,5.60442109515374,49.8150293065289,3300.0833333333335,57.446351784367764
Apulia et Calabria / Regio II,Latin,2290.0,7.736307096548285,51,1304,90.52941176470588,99.0,46.94607670132893,6.573765622812226,51.85726471231915,3300.0833333333335,57.446351784367764
Asia,Greek,5589.0,8.628555659269699,1,85,2.0,2.0,,,,0.0,0.0
Cilicia,Greek,3252.0,8.087025470667701,4,265,149.75,150.0,172.33953889536397,86.16976944768199,115.08483398688747,7450.083333333333,86.31386524384905
Aegyptus,Greek,33806.0,10.428393580510123,8,1533,39.75,0.5,110.81612827433688,39.17941788381095,278.7827126398412,8216.333333333334,90.64399226277125
Achaia,Greek,1000.0,6.907755278982137,5,856,24.6,29.0,19.629060089571276,8.778382538941896,79.79292719337916,200.08333333333334,14.145081595145832
Syria,Greek,3937.0,8.278174290943738,1,52,0.0,0.0,,,,0.0,0.0
Palaestina,Greek,5782.0,8.662504922576291,7,326,47.0,6.0,59.648973168026956,22.545192708994843,126.91270886814246,1344.0833333333333,36.661742093541235
Noricum,Latin,2760.0,7.9229859587111955,167,5320,119.46107784431138,99.0,80.3384968638904,6.216779534014928,67.25077181087568,29900.083333333332,172.9164056222929
Hispania citerior,Latin,2922.0,7.980023592310645,123,2822,81.130081300813,80.0,66.8671253184552,6.02920564571529,82.41964539703368,7450.083333333333,86.31386524384905
Sicilia,Latin,1000.0,6.907755278982137,1,13,571.0,571.0,,,,0.0,0.0
Germania superior,Latin,5976.0,8.695506726812653,37,1296,182.35135135135135,199.0,117.61406194655284,19.335632676882845,64.49859629498229,7450.083333333333,86.31386524384905
Asia,Greek,71584.0,11.178626864289857,132,25546,25.234848484848484,4.0,52.42994014531191,4.5634405411967185,207.76800057583827,7450.083333333333,86.31386524384905
Dalmatia,Latin,1000.0,6.907755278982137,41,2244,167.2439024390244,149.0,93.3886450506176,14.584856015234703,55.83979068215431,12870.75,113.44932789576146
Achaia,Greek,1000.0,6.907755278982137,1,51,75.0,75.0,,,,0.0,0.0
Transpadana / Regio XI,Latin,11748.0,9.37143829231851,17,1090,127.47058823529412,99.0,64.45746431471186,15.633231395825767,50.56653868712975,5208.333333333333,72.16878364870321
Hispania citerior,Latin,2138.0,7.6676260915849905,3,105,39.666666666666664,59.0,33.48631561299829,19.333333333333332,84.41928305797889,280.3333333333333,16.743157806499145
Asia,Greek,29658.0,10.297487182535015,1,137,0.0,0.0,,,,0.0,0.0
Sicilia,Latin,1000.0,6.907755278982137,2,44,124.0,124.0,106.06601717798213,75.0,85.53711062740494,1875.0,43.30127018922193
Latium et Campania / Regio I,,3590.0,8.185907481482324,64,3352,78.875,99.0,40.920170056590884,5.1150212570738605,51.87977186255579,3300.0833333333335,57.446351784367764
Etruria / Regio VII,Latin,4113.0,8.321907968230423,10,459,88.7,99.0,54.33036801724142,17.180770904964913,61.25182414570622,2380.0833333333335,48.78609774652338
Samnium / Regio IV,Latin,1000.0,6.907755278982137,21,1107,96.9047619047619,99.0,79.11188580858426,17.263628813740006,81.63880108011153,7400.333333333333,86.02519010925424
Etruria / Regio VII,Latin,4113.0,8.321907968230423,59,3888,75.15254237288136,55.0,69.97186960863877,9.109561503640888,93.10645707960504,3300.0833333333335,57.446351784367764
Picenum / Regio V,Latin,1700.0,7.438383530044307,97,6768,62.03092783505155,59.0,44.04695733160034,4.472290921244455,71.0080581878882,3300.0833333333335,57.446351784367764
Umbria / Regio VI,Latin,2922.0,7.980023592310645,84,4189,109.16666666666667,99.0,58.86022514752785,6.422177075254516,53.917763493918635,8802.083333333334,93.81941874331419
Aemilia / Regio VIII,Latin,5399.0,8.593969030218288,1,1133,0.0,0.0,,,,0.0,0.0
Venetia et Histria / Regio X,Latin,2444.0,7.8013913202914855,21,1420,79.38095238095238,99.0,47.205377014145526,10.301057779821447,59.466881661491065,3267.0,57.15767664977295
Latium et Campania / Regio I,,1000.0,6.907755278982137,117,6039,89.12820512820512,99.0,44.507174636955526,4.114689750758295,49.93612804491558,7450.083333333333,86.31386524384905
Etruria / Regio VII,Latin,4113.0,8.321907968230423,35,1727,59.65714285714286,49.0,58.29738307977109,9.854056269881353,97.72070918544003,6533.333333333333,80.82903768654761
Etruria / Regio VII,Latin,6767.0,8.819813136232225,52,2405,90.98076923076923,99.0,71.37487073155161,9.89791370008551,78.45050260073312,5166.75,71.88010851410841
Aemilia / Regio VIII,Latin,1000.0,6.907755278982137,2,67,74.0,74.0,35.35533905932738,25.0,47.777485215307266,208.33333333333334,14.433756729740644
Picenum / Regio V,Latin,1700.0,7.438383530044307,91,4658,80.05494505494505,75.0,63.66149414195238,6.673537899206991,79.5222507469824,11041.333333333334,105.07774899251189
Dalmatia,Latin,1000.0,6.907755278982137,25,673,172.24,149.0,84.62135270328248,16.924270540656497,49.129907514678635,5208.333333333333,72.16878364870321
Noricum,Latin,1843.0,7.519149957669823,2,14,154.0,154.0,205.0609665440988,145.0,133.15647178188232,7008.333333333333,83.71578903249574
Hispania citerior,Latin,1000.0,6.907755278982137,2,86,14.0,14.0,18.384776310850235,12.999999999999998,131.31983079178738,56.333333333333336,7.505553499465135
Etruria / Regio VII,Latin,2601.0,7.8636512654486515,70,3312,89.8,99.0,64.33192909783816,7.689136215140791,71.63911926262601,3300.0833333333335,57.446351784367764
Apulia et Calabria / Regio II,Latin,2290.0,7.736307096548285,10,659,67.0,59.0,56.87608362826056,17.985796865551684,84.88967705710532,3234.0833333333335,56.86900151517814
Latium et Campania / Regio I,,2290.0,7.736307096548285,202,11559,85.88118811881188,99.0,51.958515240950035,3.6557883751363893,60.50046160175183,7450.083333333333,86.31386524384905
Etruria / Regio VII,Latin,1000.0,6.907755278982137,15,628,114.2,99.0,50.57271991894445,13.057820134565597,44.28434318646624,3201.3333333333335,56.58032638058333
Alpes Poeninae,Latin,2601.0,7.8636512654486515,69,1510,200.69565217391303,220.0,111.29826175216621,13.398736187997766,55.456239607881784,20750.083333333332,144.04889216281163
Aemilia / Regio VIII,Latin,6368.0,8.75904072752422,9,486,81.22222222222223,99.0,26.82246156571847,8.940820521906156,33.02355049130865,300.0,17.320508075688775
Germania inferior,Latin,1000.0,6.907755278982137,5,45,9.8,11.0,2.6832815729997477,1.2,27.38042421428314,3.0,1.7320508075688772
Gallia Narbonensis,Latin,7582.0,8.93353229607628,7,355,67.71428571428571,20.0,107.96869034696167,40.808329148485804,159.44743300184214,7450.083333333333,86.31386524384905
Gallia Narbonensis,Latin,1157.0,7.053585727193677,75,2266,85.06666666666666,99.0,49.73153149889138,5.742502619619457,58.46183169932372,3333.3333333333335,57.735026918962575
Aemilia / Regio VIII,Latin,5589.0,8.628555659269699,36,1715,94.41666666666667,99.0,60.52219191574041,10.087031985956735,64.10117413847173,5166.75,71.88010851410841
Samnium / Regio IV,Latin,1000.0,6.907755278982137,68,2076,109.6029411764706,99.0,58.59248072227798,7.10538196720349,53.458858031865056,7301.333333333333,85.44783984006462
Aemilia / Regio VIII,Latin,1000.0,6.907755278982137,19,1549,61.89473684210526,40.0,46.258806653246644,10.612498076331002,74.73786789215019,1850.0833333333333,43.01259505462712
Aemilia / Regio VIII,Latin,1000.0,6.907755278982137,28,1126,69.39285714285714,49.0,43.203514333832274,8.164696763666754,62.259310414169,2670.0833333333335,51.67284909247151
Aquitani(c)a,Latin,9938.0,9.204121072162266,7,584,1.4285714285714286,1.0,1.2724180205607039,0.4809288065886705,89.06926143924927,1.3333333333333333,1.1547005383792515
Umbria / Regio VI,Latin,3086.0,8.034631032923107,62,5527,125.45161290322581,100.0,87.71351979445897,11.139628153530014,69.91820811592255,26980.083333333332,164.25615158444853
Etruria / Regio VII,Latin,1000.0,6.907755278982137,3,114,66.0,99.0,57.15767664977295,33.0,86.60254037844388,816.75,28.578838324886476
Latium et Campania / Regio I,,1000.0,6.907755278982137,5,682,73.0,49.0,39.11521443121589,17.4928556845359,53.58248552221355,675.0,25.98076211353316
Dalmatia,Latin,1000.0,6.907755278982137,3,249,69.66666666666667,99.0,50.80682368868707,29.333333333333336,72.92845505553167,645.3333333333334,25.403411844343534
Roma,Latin,5210.0,8.558335134747413,196,10582,65.03571428571429,49.0,42.855317116178306,3.0610940797270216,65.89505102981836,3300.0833333333335,57.446351784367764
Latium et Campania / Regio I,,1422.0,7.259819610363186,89,3997,76.86516853932584,81.0,39.78498774984558,4.217200267091532,51.75944905330005,3300.0833333333335,57.446351784367764
Syria,Greek,1000.0,6.907755278982137,1,150,2.0,2.0,,,,0.0,0.0
Latium et Campania / Regio I,,1559.0,7.351799869057777,55,5225,64.41818181818182,49.0,57.10539019414533,7.700089242960511,88.6479384893591,3300.0833333333335,57.446351784367764
Arabia,Greek,3420.0,8.13739583005665,2,84,50.0,50.0,69.29646455628166,49.0,138.59292911256333,800.3333333333334,28.290163190291665
Baetica,Latin,14841.0,9.605148899895818,34,956,91.88235294117646,99.0,51.077934930066846,8.759793572507595,55.5905821902136,6256.333333333333,79.09698687897873
Gallia Narbonensis,Latin,3590.0,8.185907481482324,14,999,69.07142857142857,49.0,73.03788720269068,19.52019644045068,105.74254610523988,3300.0833333333335,57.446351784367764
Liguria / Regio IX,Latin,2290.0,7.736307096548285,14,535,75.5,49.0,76.94028653642832,20.56315653282362,101.90766428666002,7400.333333333333,86.02519010925424
Apulia et Calabria / Regio II,Latin,1000.0,6.907755278982137,1,24,99.0,99.0,,,,0.0,0.0
Arabia,Greek,15580.0,9.65374331942474,38,3803,12.81578947368421,1.0,30.214418665693902,4.901425934588703,235.7593242908354,2552.0833333333335,50.51814855409226
Galatia,Greek,1000.0,6.907755278982137,1,116,8.0,8.0,,,,0.0,0.0
Hispania citerior,Latin,1000.0,6.907755278982137,9,426,37.22222222222222,3.0,47.16666666666667,15.722222222222223,126.71641791044779,816.75,28.578838324886476
Africa proconsularis,Latin,7790.0,8.960596138864794,17,1648,17.294117647058822,3.0,26.3551814305137,6.392070401195596,152.39390623086152,816.75,28.578838324886476
Gallia Narbonensis,Latin,4291.0,8.364275084991524,7,589,31.0,1.0,74.31016081263719,28.086600770779345,239.71019616979737,3300.0833333333335,57.446351784367764
Britannia,Latin,8209.0,9.012986392348266,25,412,158.84,199.0,100.09523798196729,20.019047596393456,63.016392584970596,7056.75,84.00446416709055
Pannonia inferior,Latin,1000.0,6.907755278982137,53,1311,165.9433962264151,199.0,89.07395697576679,12.23524896333259,53.67731347033132,10620.75,103.05702305034819
Creta et Cyrenaica,Greek,24812.0,10.119082686093009,19,2688,48.63157894736842,31.0,49.04670169714189,11.252085063780333,100.85360738589783,1430.0833333333333,37.81644263192049
Hispania citerior,Latin,1000.0,6.907755278982137,8,110,129.375,74.0,119.99040140182643,42.423013254263644,92.74620398208806,7450.083333333333,86.31386524384905
Etruria / Regio VII,Latin,3420.0,8.13739583005665,4,147,100.25,79.0,69.80627956471156,34.90313978235578,69.63219906704396,2002.0833333333333,44.744645862195995
Bruttium et Lucania / Regio III,Latin,4471.0,8.405367376233981,26,1316,95.73076923076923,88.0,81.41771683966958,15.967327958371042,85.04863952717594,3300.0833333333335,57.446351784367764
Mauretania Caesariensis,Latin,3762.0,8.232706009860976,2,164,49.5,49.5,70.0035713374682,49.49999999999999,141.42135623730948,816.75,28.578838324886476
Macedonia,Greek,1989.0,7.5953872788539725,1,22,199.0,199.0,,,,0.0,0.0
Africa proconsularis,Latin,35625.0,10.480802917570951,62,3674,127.25806451612904,149.0,60.338100809581704,7.662946465767173,47.41397021792225,3300.0833333333335,57.446351784367764
Sicilia,Latin,1843.0,7.519149957669823,8,222,81.5,59.0,52.847489465982605,18.684409085040468,64.84354535703388,2133.3333333333335,46.188021535170066
Asia,Greek,41221.0,10.626703114218108,1,109,41.0,41.0,,,,0.0,0.0
Liguria / Regio IX,Latin,5399.0,8.593969030218288,36,1753,119.83333333333333,99.0,54.00396810817305,9.000661351362174,45.065898282202824,2133.3333333333335,46.188021535170066
Baetica,Latin,6171.0,8.727616178321068,5,133,109.0,99.0,54.772255750516614,24.49489742783178,50.24977591790515,1875.0,43.30127018922193
Etruria / Regio VII,Latin,1422.0,7.259819610363186,14,4782,65.35714285714286,64.0,39.709729756857286,10.612871690824432,60.758056458579446,1825.3333333333333,42.72391992003231
Syria,Greek,17084.0,9.745897631961357,14,1904,28.642857142857142,14.5,36.22707687491636,9.682093556447017,126.47857263063067,1180.0833333333333,34.35234101678273
Syria,Greek,13870.0,9.537483513308878,24,1791,14.166666666666666,14.0,20.967193145621497,4.279910378762802,148.0037163220341,816.75,28.578838324886476
Picenum / Regio V,Latin,2601.0,7.8636512654486515,45,2428,96.77777777777777,99.0,53.219480750126934,7.933491778968355,54.9914267222896,5940.75,77.07626093681505
Asia,Greek,1000.0,6.907755278982137,4,692,29.5,0.5,58.33523806414096,29.16761903207048,197.74656970895242,1140.75,33.77499074759311
Bruttium et Lucania / Regio III,Latin,1559.0,7.351799869057777,12,497,62.333333333333336,49.0,23.8683256575942,6.890192121758832,38.29143153624738,408.3333333333333,20.207259421636902
Macedonia,Greek,1000.0,6.907755278982137,1,85,99.0,99.0,,,,0.0,0.0
Thracia,Greek,9280.0,9.135616825780247,27,2407,80.74074074074075,99.0,62.412149083943206,12.011223691439222,77.29945070029662,3300.0833333333335,57.446351784367764
Bruttium et Lucania / Regio III,Latin,2290.0,7.736307096548285,528,25307,58.99810606060606,78.0,30.073123977731363,1.3087647323271419,50.97303284081461,1386.75,37.239092362730865
Apulia et Calabria / Regio II,Latin,2138.0,7.6676260915849905,79,2600,121.9113924050633,99.0,69.85849981751899,7.859695292153346,57.302683891433915,13200.333333333334,114.89270356873553
Aegyptus,Greek,35320.0,10.472204654717896,1,444,0.0,0.0,,,,0.0,0.0
Asia,Greek,13870.0,9.537483513308878,3,217,33.333333333333336,1.0,56.87119950672161,32.834602344342635,170.61359852016483,816.75,28.578838324886476
Creta et Cyrenaica,Greek,22609.0,10.026103336076316,1,15,99.0,99.0,,,,0.0,0.0
Sicilia,Latin,15086.0,9.621522440413576,58,1835,74.3103448275862,99.0,33.85169248486011,4.444944986451258,45.55448176616906,1610.0833333333333,40.12584370867899
Africa proconsularis,Latin,1000.0,6.907755278982137,1,43,99.0,99.0,,,,0.0,0.0
Africa proconsularis,Latin,9938.0,9.204121072162266,15,736,242.0,231.0,134.10550217752333,34.62589177122202,55.415496767571625,13266.75,115.18137870333034
Syria,Greek,1000.0,6.907755278982137,1,1209,0.0,0.0,,,,0.0,0.0
Baetica,Latin,6767.0,8.819813136232225,36,7447,75.30555555555556,59.0,56.910365334793646,9.485060889132274,75.57259874778943,3267.0,57.15767664977295
Samnium / Regio IV,Latin,1157.0,7.053585727193677,134,5839,124.61940298507463,99.0,73.51546252126883,6.350768686413399,58.991987411521784,7450.083333333333,86.31386524384905
Moesia inferior,Latin,1700.0,7.438383530044307,88,5502,71.31818181818181,55.0,65.30838348158724,6.961897071150657,91.57325918386995,3300.0833333333335,57.446351784367764
Etruria / Regio VII,Latin,1000.0,6.907755278982137,16,396,39.9375,35.0,28.713455034182147,7.178363758545537,71.89597504646547,816.75,28.578838324886476
Samnium / Regio IV,Latin,1000.0,6.907755278982137,9,414,72.77777777777777,99.0,31.10376897490792,10.367922991635973,42.7380031716292,300.0,17.320508075688775
Apulia et Calabria / Regio II,Latin,1000.0,6.907755278982137,10,483,85.7,99.0,60.64844048558325,19.17872084716114,70.76830861795011,3267.0,57.15767664977295
Dalmatia,Latin,29658.0,10.297487182535015,12,454,103.75,91.5,91.63675820622123,26.45325350901324,88.32458622286383,5166.75,71.88010851410841
Hispania citerior,Latin,1288.0,7.160845906664299,6,135,84.66666666666667,59.5,74.01531373078592,30.216625298739842,87.41966188675502,2883.0,53.693575034635195
Asia,Greek,4653.0,8.445267451844648,2,110,1.0,1.0,1.4142135623730951,1.0,141.4213562373095,0.3333333333333333,0.5773502691896257
Lugudunensis,Latin,13153.0,9.48440514846878,1,53,59.0,59.0,,,,0.0,0.0
Galatia,Greek,1000.0,6.907755278982137,18,4352,36.0,3.5,70.68571700305016,16.660783275296673,196.34921389736155,4563.0,67.54998149518622
Mauretania Caesariensis,Latin,1000.0,6.907755278982137,3,249,1.0,0.0,1.7320508075688772,1.0,173.20508075688772,0.75,0.8660254037844386
Asia,Greek,1000.0,6.907755278982137,1,115,19.0,19.0,,,,0.0,0.0
Hispania citerior,Latin,2290.0,7.736307096548285,9,619,124.77777777777777,99.0,78.67937750417478,26.22645916805826,63.05560084929412,7400.333333333333,86.02519010925424
Numidia,Latin,1000.0,6.907755278982137,2,540,0.5,0.5,0.7071067811865476,0.5,141.4213562373095,0.08333333333333333,0.28867513459481287
Umbria / Regio VI,Latin,13153.0,9.48440514846878,109,3463,72.04587155963303,49.0,41.807846446149696,4.004465425461188,58.02948252426228,2760.3333333333335,52.53887449625594
Hispania citerior,Latin,1000.0,6.907755278982137,23,546,80.1304347826087,69.0,65.24799150362344,13.605146716779036,81.42722759540635,7400.333333333333,86.02519010925424
Hispania citerior,Latin,1000.0,6.907755278982137,47,1168,114.1063829787234,99.0,64.43204510670718,9.398379711681802,56.46664404279764,3300.0833333333335,57.446351784367764
Baetica,Latin,1000.0,6.907755278982137,12,1016,48.833333333333336,44.0,35.070923811181494,10.124103651557247,71.81759142221466,816.75,28.578838324886476
Baetica,Latin,1000.0,6.907755278982137,24,1353,79.95833333333333,82.0,55.93667161964553,11.418025281479387,69.9572756056015,3300.0833333333335,57.446351784367764
Asia,Greek,3086.0,8.034631032923107,4,161,9.75,9.5,8.65544144839919,4.327720724199595,88.77375844511988,33.333333333333336,5.773502691896258
Baetica,Latin,1000.0,6.907755278982137,33,1643,72.12121212121212,59.0,43.41209334373141,7.557075449406716,60.193238669879676,3234.0833333333335,56.86900151517814
Hispania citerior,Latin,1000.0,6.907755278982137,10,566,93.1,99.0,65.87268865858681,20.830773176027602,70.75476762469044,3300.0833333333335,57.446351784367764
Baetica,Latin,1000.0,6.907755278982137,1,158,0.0,0.0,,,,0.0,0.0
Liguria / Regio IX,Latin,3086.0,8.034631032923107,45,2526,71.33333333333333,74.0,41.1543657244504,6.134930622050565,57.69303606231365,3300.0833333333335,57.446351784367764
Lugudunensis,Latin,1000.0,6.907755278982137,26,594,164.76923076923077,199.0,66.10132082934966,12.963535568581198,40.11751497579578,7008.333333333333,83.71578903249574
Latium et Campania / Regio I,Latin,3420.0,8.13739583005665,75,3745,120.04,99.0,79.31862533052576,9.158925937266023,66.07682883249397,7450.083333333333,86.31386524384905
Umbria / Regio VI,Latin,7376.0,8.90598676523643,139,7736,76.39568345323741,60.0,45.35058581106002,3.846586483944268,59.362759466403084,3300.0833333333335,57.446351784367764
Picenum / Regio V,Latin,2760.0,7.9229859587111955,88,4007,103.76136363636364,99.0,47.62955576138799,5.0773277040137055,45.90297784472832,3300.0833333333335,57.446351784367764
Mauretania Caesariensis,Latin,37467.0,10.531215824531195,137,10853,84.82481751824818,99.0,68.70138899724138,5.869555778557119,80.9920858155242,7450.083333333333,86.31386524384905
Mauretania Caesariensis,Latin,1000.0,6.907755278982137,16,1064,53.0625,16.5,72.75939229176304,18.18984807294076,137.12017393029546,3300.0833333333335,57.446351784367764
Baetica,Latin,1000.0,6.907755278982137,30,712,53.233333333333334,39.0,36.34668635784289,6.6359666695852795,68.27805828023085,2408.3333333333335,49.07477288111819
Liguria / Regio IX,Latin,1000.0,6.907755278982137,4,68,99.0,99.0,0.0,0.0,0.0,0.0,0.0
Baetica,Latin,1000.0,6.907755278982137,2,40,49.5,49.5,70.0035713374682,49.49999999999999,141.42135623730948,816.75,28.578838324886476
Britannia,Latin,5210.0,8.558335134747413,3,15,89.66666666666667,20.0,138.3485935357976,79.87559771989886,154.29211174996013,5166.75,71.88010851410841
Dalmatia,Latin,1843.0,7.519149957669823,23,820,162.1304347826087,149.0,115.02897040146259,23.98519836284957,70.94841295879966,29900.083333333332,172.9164056222929
Baetica,Latin,1000.0,6.907755278982137,15,709,61.266666666666666,59.0,37.75194728500139,9.747510874780714,61.619065209469085,1386.75,37.239092362730865
Britannia,Latin,2290.0,7.736307096548285,8,153,98.375,71.0,99.54315288212588,35.19381921182021,101.18744892719276,3960.3333333333335,62.93117934166921
Baetica,Latin,7582.0,8.93353229607628,47,2598,73.74468085106383,59.0,58.159999732786005,8.48350786654038,78.8667047732528,3300.0833333333335,57.446351784367764
Baetica,Latin,1000.0,6.907755278982137,2,19,64.0,64.0,49.49747468305833,35.0,77.33980419227863,408.3333333333333,20.207259421636902
Hispania citerior,Latin,1000.0,6.907755278982137,2,61,7.0,7.0,8.48528137423857,5.999999999999999,121.21830534626528,12.0,3.4641016151377544
Lugudunensis,Latin,22609.0,10.026103336076316,9,246,87.11111111111111,79.0,53.19408906176617,17.731363020588724,61.06464305559892,1800.75,42.4352447854375
Venetia et Histria / Regio X,Latin,1000.0,6.907755278982137,87,3173,90.2183908045977,50.0,67.01517101535734,7.184780486986307,74.28105336139748,6816.333333333333,82.56108849411648
Samnium / Regio IV,Latin,1000.0,6.907755278982137,43,2692,75.3953488372093,69.0,69.28929675294931,10.566518694176358,91.90128810539237,7450.083333333333,86.31386524384905
Noricum,Latin,1000.0,6.907755278982137,1,11,79.0,79.0,,,,0.0,0.0
Latium et Campania / Regio I,,1000.0,6.907755278982137,3,263,119.0,149.0,70.0,40.414518843273804,58.82352941176471,1408.3333333333333,37.52776749732568
Hispania citerior,Latin,1000.0,6.907755278982137,54,795,61.27777777777778,49.0,36.14614813721142,4.918867727956703,58.98736776698146,1610.0833333333333,40.12584370867899
Baetica,Latin,1000.0,6.907755278982137,1,42,99.0,99.0,,,,0.0,0.0
Baetica,Latin,1000.0,6.907755278982137,18,568,83.38888888888889,99.0,55.12247207904028,12.992491267618504,66.10289789625084,3300.0833333333335,57.446351784367764
Lycia et Pamphylia,Greek,1000.0,6.907755278982137,1,730,0.0,0.0,,,,0.0,0.0
Africa proconsularis,Latin,12916.0,9.466222131878165,380,32973,30.93421052631579,1.0,49.56010596837665,2.5423797925300344,160.21131661406315,3300.0833333333335,57.446351784367764
Numidia,Latin,2444.0,7.8013913202914855,1,89,1.0,1.0,,,,0.0,0.0
Latium et Campania / Regio I,,1000.0,6.907755278982137,131,10596,84.27480916030534,79.0,71.05383153584921,6.208002085418144,84.31206459416892,20916.75,144.62624243200125
Asia,Greek,20724.0,9.939047727934678,13,978,38.76923076923077,4.0,82.75884025906622,22.953172465538213,213.46526257298825,7450.083333333333,86.31386524384905
Syria,Greek,56393.0,10.940100316308259,4,573,29.25,21.0,20.12254125767088,10.06127062883544,68.79501284673805,154.08333333333334,12.413030787576954
Galatia,Greek,1000.0,6.907755278982137,1,121,15.0,15.0,,,,0.0,0.0
Apulia et Calabria / Regio II,Latin,4653.0,8.445267451844648,25,3019,68.64,49.0,68.16333325182975,13.632666650365952,99.30555543681491,7450.083333333333,86.31386524384905
Macedonia,Greek,1000.0,6.907755278982137,4,208,36.25,22.5,46.485660871570566,23.242830435785283,128.23630585260847,800.3333333333334,28.290163190291665
Transpadana / Regio XI,Latin,1000.0,6.907755278982137,13,857,99.15384615384616,99.0,61.646635693342525,17.09770045786116,62.17271249134622,3400.3333333333335,58.312377188152205
Aemilia / Regio VIII,Latin,1000.0,6.907755278982137,136,5154,98.05882352941177,79.0,87.18526588957158,7.476074872667481,88.9111889695691,29900.083333333332,172.9164056222929
Transpadana / Regio XI,Latin,2290.0,7.736307096548285,41,2495,96.3170731707317,99.0,51.8895167757372,8.103781037448812,53.873643651689676,2408.3333333333335,49.07477288111819
Latium et Campania / Regio I,,3762.0,8.232706009860976,50,6325,59.9,49.0,56.676759805415976,8.015304238818157,94.61896461672117,3300.0833333333335,57.446351784367764
Achaia,Greek,1000.0,6.907755278982137,1,48,1.0,1.0,,,,0.0,0.0
Creta et Cyrenaica,Greek,1000.0,6.907755278982137,4,543,25.75,22.0,29.88171124060111,14.940855620300555,116.04548054602373,290.0833333333333,17.03183294109396
Sicilia,Latin,5782.0,8.662504922576291,1,25,99.0,99.0,,,,0.0,0.0
Africa proconsularis,Latin,153722.0,11.94290105526289,428,30744,69.49532710280374,39.0,122.07533082066468,5.900733835832862,175.65976866340935,353290.0833333333,594.3821021307197
Africa proconsularis,Latin,8209.0,9.012986392348266,2,274,31.0,31.0,32.526911934581186,23.0,104.92552236961671,176.33333333333334,13.279056191361393
