col_a,col_b,p_null_a,p_null_b,p_null_a_given_b,p_null_b_given_a,n_both_null
type_of_inscription,findspot_clean,0.718232678709127,0.6639978562014296,1.0,0.924488506140972,121414
type_of_inscription,language_EDCS,0.718232678709127,0.9997429629265038,0.7182751113201974,0.9998020269395649,131305
work_status,EDH-ID,0.6639978562014296,0.6630189277725823,1.0,0.9985257054375937,121235
work_status,trismegistos_uri,0.6639978562014296,0.6875741716023254,0.9657108769138993,1.0,121414
work_status,pleiades_id,0.6639978562014296,0.6640033250753338,0.9999917637853643,1.0,121414
work_status,transcription,0.6639978562014296,0.6639978562014296,1.0,1.0,121414
work_status,clean_text_interpretive_sentence,0.6639978562014296,0.6639978562014296,1.0,1.0,121414
work_status,diplomatic_text,0.6639978562014296,0.6640798893099922,0.99987647102422,1.0,121414
work_status,inscr_process,0.6639978562014296,0.9386829857863968,0.6649868038522264,0.94008104501952,114139
work_status,last_update,0.6639978562014296,0.6639978562014296,1.0,1.0,121414
work_status,letter_size,0.6639978562014296,0.8511481900761814,0.7801201529219006,1.0,121414
work_status,type_of_inscription,0.6639978562014296,0.718232678709127,0.924488506140972,1.0,121414
work_status,year_of_find,0.6639978562014296,0.85254822179565,0.7788390606256936,1.0,121414
work_status,present_location,0.6639978562014296,0.7975422880674641,0.8325550458401048,1.0,121414
work_status,text_edition,0.6639978562014296,0.6640033250753338,0.9999917637853643,1.0,121414
work_status,support_objecttype,0.6639978562014296,0.7480489792346858,0.8876395458499959,1.0,121414
work_status,support_material,0.6639978562014296,0.8459363532455032,0.784926494356163,1.0,121414
work_status,support_decoration,0.6639978562014296,0.6640033250753338,0.9999917637853643,1.0,121414
work_status,keywords_term,0.6639978562014296,0.716225601986295,0.9270791973366727,1.0,121414
work_status,type_of_inscription_clean,0.6639978562014296,0.6639978562014296,1.0,1.0,121414
work_status,height_cm,0.6639978562014296,0.7890983467594188,0.8414640062652039,1.0,121414
work_status,width_cm,0.6639978562014296,0.7913296473123219,0.8390913425986717,1.0,121414
work_status,depth_cm,0.6639978562014296,0.8398877787074863,0.7905792571756004,1.0,121414
work_status,material_clean,0.6639978562014296,0.6639978562014296,1.0,1.0,121414
work_status,type_of_monument_clean,0.6639978562014296,0.6639978562014296,1.0,1.0,121414
work_status,province_label_clean,0.6639978562014296,0.6639978562014296,1.0,1.0,121414
work_status,country_clean,0.6639978562014296,0.6639978562014296,1.0,1.0,121414
work_status,findspot_ancient_clean,0.6639978562014296,0.6639978562014296,1.0,1.0,121414
work_status,modern_region_clean,0.6639978562014296,0.6639978562014296,1.0,1.0,121414
work_status,findspot_modern_clean,0.6639978562014296,0.6639978562014296,1.0,1.0,121414
work_status,findspot_clean,0.6639978562014296,0.6639978562014296,1.0,1.0,121414
work_status,language_EDCS,0.6639978562014296,0.9997429629265038,0.6641685721475226,1.0,121414
year_of_find,EDH-ID,0.85254822179565,0.6630189277725823,1.0,0.7776908224336235,121235
year_of_find,trismegistos_uri,0.85254822179565,0.6875741716023254,0.9748657784847883,0.7862224246428594,122565
year_of_find,pleiades_id,0.85254822179565,0.6640033250753338,1.0,0.7788454753641968,121415
year_of_find,transcription,0.85254822179565,0.6639978562014296,1.0,0.7788390606256936,121414
year_of_find,clean_text_interpretive_sentence,0.85254822179565,0.6639978562014296,1.0,0.7788390606256936,121414
year_of_find,diplomatic_text,0.85254822179565,0.6640798893099922,0.999967058939792,0.7789096227492286,121425
year_of_find,inscr_process,0.85254822179565,0.9386829857863968,0.8541024580374154,0.9403942498284057,146599
year_of_find,last_update,0.85254822179565,0.6639978562014296,1.0,0.7788390606256936,121414
year_of_find,letter_size,0.85254822179565,0.8511481900761814,0.9035628232724001,0.9020790167488822,140626
year_of_find,type_of_inscription,0.85254822179565,0.718232678709127,0.9835301642414966,0.8285789429793895,129168
year_of_find,work_status,0.85254822179565,0.6639978562014296,1.0,0.7788390606256936,121414
year_of_find,present_location,0.85254822179565,0.7975422880674641,0.9644524901771204,0.9022265557344555,140649
year_of_find,text_edition,0.85254822179565,0.6640033250753338,1.0,0.7788454753641968,121415
year_of_find,support_objecttype,0.85254822179565,0.7480489792346858,0.974309672985678,0.8548857855809507,133269
year_of_find,support_material,0.85254822179565,0.8459363532455032,0.9510285618236123,0.9436529369880237,147107
year_of_find,support_decoration,0.85254822179565,0.6640033250753338,1.0,0.7788454753641968,121415
year_of_find,keywords_term,0.85254822179565,0.716225601986295,0.9554610427292997,0.8026826436420319,125131
year_of_find,type_of_inscription_clean,0.85254822179565,0.6639978562014296,1.0,0.7788390606256936,121414
year_of_find,height_cm,0.85254822179565,0.7890983467594188,0.9503912287145936,0.879659505680251,137131
year_of_find,width_cm,0.85254822179565,0.7913296473123219,0.9495359267987588,0.8813529966450918,137395
year_of_find,depth_cm,0.85254822179565,0.8398877787074863,0.9234841381465854,0.9097702882142009,141825
year_of_find,material_clean,0.85254822179565,0.6639978562014296,1.0,0.7788390606256936,121414
year_of_find,type_of_monument_clean,0.85254822179565,0.6639978562014296,1.0,0.7788390606256936,121414
year_of_find,province_label_clean,0.85254822179565,0.6639978562014296,1.0,0.7788390606256936,121414
year_of_find,country_clean,0.85254822179565,0.6639978562014296,1.0,0.7788390606256936,121414
year_of_find,findspot_ancient_clean,0.85254822179565,0.6639978562014296,1.0,0.7788390606256936,121414
year_of_find,modern_region_clean,0.85254822179565,0.6639978562014296,1.0,0.7788390606256936,121414
year_of_find,findspot_modern_clean,0.85254822179565,0.6639978562014296,1.0,0.7788390606256936,121414
year_of_find,findspot_clean,0.85254822179565,0.6639978562014296,1.0,0.7788390606256936,121414
year_of_find,language_EDCS,0.85254822179565,0.9997429629265038,0.852543133157555,0.9997369957213694,155850
present_location,EDH-ID,0.7975422880674641,0.6630189277725823,1.0,0.8313276144631188,121235
present_location,trismegistos_uri,0.7975422880674641,0.6875741716023254,0.973863591171207,0.8395836333340191,122439
present_location,pleiades_id,0.7975422880674641,0.6640033250753338,0.9999917637853643,0.8325550458401048,121414
present_location,transcription,0.7975422880674641,0.6639978562014296,1.0,0.8325550458401048,121414
present_location,clean_text_interpretive_sentence,0.7975422880674641,0.6639978562014296,1.0,0.8325550458401048,121414
present_location,diplomatic_text,0.7975422880674641,0.6640798893099922,0.999901176819376,0.8325756173156967,121417
present_location,inscr_process,0.7975422880674641,0.9386829857863968,0.7936681795142186,0.934123277996064,136226
present_location,last_update,0.7975422880674641,0.6639978562014296,1.0,0.8325550458401048,121414
present_location,letter_size,0.7975422880674641,0.8511481900761814,0.8844540109872459,0.9439015860607681,137652
present_location,type_of_inscription,0.7975422880674641,0.718232678709127,0.9752685961425711,0.8782854360809967,128083
present_location,work_status,0.7975422880674641,0.6639978562014296,1.0,0.8325550458401048,121414
present_location,year_of_find,0.7975422880674641,0.85254822179565,0.9022265557344555,0.9644524901771204,140649
present_location,text_edition,0.7975422880674641,0.6640033250753338,0.9999917637853643,0.8325550458401048,121414
present_location,support_objecttype,0.7975422880674641,0.7480489792346858,0.9550675157000504,0.895798618968272,130637
present_location,support_material,0.7975422880674641,0.8459363532455032,0.9073777168642764,0.9624364855691099,140355
present_location,support_decoration,0.7975422880674641,0.6640033250753338,0.9999917637853643,0.8325550458401048,121414
present_location,keywords_term,0.7975422880674641,0.716225601986295,0.9598897406920986,0.8620202560462995,125711
present_location,type_of_inscription_clean,0.7975422880674641,0.6639978562014296,1.0,0.8325550458401048,121414
present_location,height_cm,0.7975422880674641,0.7890983467594188,0.9389142623484812,0.9289735519395473,135475
present_location,width_cm,0.7975422880674641,0.7913296473123219,0.9379323690193991,0.9306261271454335,135716
present_location,depth_cm,0.7975422880674641,0.8398877787074863,0.9045228421107465,0.9525484629679154,138913
present_location,material_clean,0.7975422880674641,0.6639978562014296,1.0,0.8325550458401048,121414
present_location,type_of_monument_clean,0.7975422880674641,0.6639978562014296,1.0,0.8325550458401048,121414
present_location,province_label_clean,0.7975422880674641,0.6639978562014296,1.0,0.8325550458401048,121414
present_location,country_clean,0.7975422880674641,0.6639978562014296,1.0,0.8325550458401048,121414
present_location,findspot_ancient_clean,0.7975422880674641,0.6639978562014296,1.0,0.8325550458401048,121414
present_location,modern_region_clean,0.7975422880674641,0.6639978562014296,1.0,0.8325550458401048,121414
present_location,findspot_modern_clean,0.7975422880674641,0.6639978562014296,1.0,0.8325550458401048,121414
present_location,findspot_clean,0.7975422880674641,0.6639978562014296,1.0,0.8325550458401048,121414
present_location,language_EDCS,0.7975422880674641,0.9997429629265038,0.7975722897497894,0.9997805709270192,145801
text_edition,EDH-ID,0.6640033250753338,0.6630189277725823,1.0,0.9985174813655644,121235
text_edition,trismegistos_uri,0.6640033250753338,0.6875741716023254,0.9657108769138993,0.9999917637853643,121414
text_edition,pleiades_id,0.6640033250753338,0.6640033250753338,1.0,1.0,121415
text_edition,transcription,0.6640033250753338,0.6639978562014296,1.0,0.9999917637853643,121414
text_edition,clean_text_interpretive_sentence,0.6640033250753338,0.6639978562014296,1.0,0.9999917637853643,121414
text_edition,diplomatic_text,0.6640033250753338,0.6640798893099922,0.999884706289272,1.0,121415
text_edition,inscr_process,0.6640033250753338,0.9386829857863968,0.6649926299660338,0.940081538524894,114140
text_edition,last_update,0.6640033250753338,0.6639978562014296,1.0,0.9999917637853643,121414
text_edition,letter_size,0.6640033250753338,0.8511481900761814,0.7801265782118418,1.0,121415
text_edition,type_of_inscription,0.6640033250753338,0.718232678709127,0.924488506140972,0.9999917637853643,121414
text_edition,work_status,0.6640033250753338,0.6639978562014296,1.0,0.9999917637853643,121414
text_edition,year_of_find,0.6640033250753338,0.85254822179565,0.7788454753641968,1.0,121415
text_edition,present_location,0.6640033250753338,0.7975422880674641,0.8325550458401048,0.9999917637853643,121414
text_edition,support_objecttype,0.6640033250753338,0.7480489792346858,0.8876468567000285,1.0,121415
text_edition,support_material,0.6640033250753338,0.8459363532455032,0.7849329592324898,1.0,121415
text_edition,support_decoration,0.6640033250753338,0.6640033250753338,1.0,1.0,121415
text_edition,keywords_term,0.6640033250753338,0.716225601986295,0.9270868330228155,1.0,121415
text_edition,type_of_inscription_clean,0.6640033250753338,0.6639978562014296,1.0,0.9999917637853643,121414
text_edition,height_cm,0.6640033250753338,0.7890983467594188,0.8414709368004492,1.0,121415
text_edition,width_cm,0.6640033250753338,0.7913296473123219,0.8390982535919888,1.0,121415
text_edition,depth_cm,0.6640033250753338,0.8398877787074863,0.7905857686096786,1.0,121415
text_edition,material_clean,0.6640033250753338,0.6639978562014296,1.0,0.9999917637853643,121414
text_edition,type_of_monument_clean,0.6640033250753338,0.6639978562014296,1.0,0.9999917637853643,121414
text_edition,province_label_clean,0.6640033250753338,0.6639978562014296,1.0,0.9999917637853643,121414
text_edition,country_clean,0.6640033250753338,0.6639978562014296,1.0,0.9999917637853643,121414
text_edition,findspot_ancient_clean,0.6640033250753338,0.6639978562014296,1.0,0.9999917637853643,121414
text_edition,modern_region_clean,0.6640033250753338,0.6639978562014296,1.0,0.9999917637853643,121414
text_edition,findspot_modern_clean,0.6640033250753338,0.6639978562014296,1.0,0.9999917637853643,121414
text_edition,findspot_clean,0.6640033250753338,0.6639978562014296,1.0,0.9999917637853643,121414
text_edition,language_EDCS,0.6640033250753338,0.9997429629265038,0.6641740424274915,1.0,121415
support_objecttype,EDH-ID,0.7480489792346858,0.6630189277725823,1.0,0.8863309036941726,121235
support_objecttype,trismegistos_uri,0.7480489792346858,0.6875741716023254,0.9720023861602705,0.8934224282257298,122205
support_objecttype,pleiades_id,0.7480489792346858,0.6640033250753338,1.0,0.8876468567000285,121415
support_objecttype,transcription,0.7480489792346858,0.6639978562014296,1.0,0.8876395458499959,121414
support_objecttype,clean_text_interpretive_sentence,0.7480489792346858,0.6639978562014296,1.0,0.8876395458499959,121414
support_objecttype,diplomatic_text,0.7480489792346858,0.6640798893099922,0.999884706289272,0.8876468567000285,121415
support_objecttype,inscr_process,0.7480489792346858,0.9386829857863968,0.7522678147994943,0.9439769562006974,129120
support_objecttype,last_update,0.7480489792346858,0.6639978562014296,1.0,0.8876395458499959,121414
support_objecttype,letter_size,0.7480489792346858,0.8511481900761814,0.8639830372345552,0.9830607604746204,134466
support_objecttype,type_of_inscription,0.7480489792346858,0.718232678709127,0.983370262923453,0.9441743491515758,129147
support_objecttype,work_status,0.7480489792346858,0.6639978562014296,1.0,0.8876395458499959,121414
support_objecttype,year_of_find,0.7480489792346858,0.85254822179565,0.8548857855809507,0.974309672985678,133269
support_objecttype,present_location,0.7480489792346858,0.7975422880674641,0.895798618968272,0.9550675157000504,130637
support_objecttype,text_edition,0.7480489792346858,0.6640033250753338,1.0,0.8876468567000285,121415
support_objecttype,support_material,0.7480489792346858,0.8459363532455032,0.8715364425078548,0.9855830037358444,134811
support_objecttype,support_decoration,0.7480489792346858,0.6640033250753338,1.0,0.8876468567000285,121415
support_objecttype,keywords_term,0.7480489792346858,0.716225601986295,0.9301563788522037,0.8905858184131069,121817
support_objecttype,type_of_inscription_clean,0.7480489792346858,0.6639978562014296,1.0,0.8876395458499959,121414
support_objecttype,height_cm,0.7480489792346858,0.7890983467594188,0.9247413177719715,0.975486719840916,133430
support_objecttype,width_cm,0.7480489792346858,0.7913296473123219,0.9223204351161393,0.9756841127917943,133457
support_objecttype,depth_cm,0.7480489792346858,0.8398877787074863,0.8740753763608897,0.9813865758171703,134237
support_objecttype,material_clean,0.7480489792346858,0.6639978562014296,1.0,0.8876395458499959,121414
support_objecttype,type_of_monument_clean,0.7480489792346858,0.6639978562014296,1.0,0.8876395458499959,121414
support_objecttype,province_label_clean,0.7480489792346858,0.6639978562014296,1.0,0.8876395458499959,121414
support_objecttype,country_clean,0.7480489792346858,0.6639978562014296,1.0,0.8876395458499959,121414
support_objecttype,findspot_ancient_clean,0.7480489792346858,0.6639978562014296,1.0,0.8876395458499959,121414
support_objecttype,modern_region_clean,0.7480489792346858,0.6639978562014296,1.0,0.8876395458499959,121414
support_objecttype,findspot_modern_clean,0.7480489792346858,0.6639978562014296,1.0,0.8876395458499959,121414
support_objecttype,findspot_clean,0.7480489792346858,0.6639978562014296,1.0,0.8876395458499959,121414
support_objecttype,language_EDCS,0.7480489792346858,0.9997429629265038,0.7480936074308283,0.9998026070491216,136756
support_material,EDH-ID,0.8459363532455032,0.6630189277725823,1.0,0.783769281493645,121235
support_material,trismegistos_uri,0.8459363532455032,0.6875741716023254,0.9720978325710877,0.7901177900466764,122217
support_material,pleiades_id,0.8459363532455032,0.6640033250753338,1.0,0.7849329592324898,121415
support_material,transcription,0.8459363532455032,0.6639978562014296,1.0,0.784926494356163,121414
support_material,clean_text_interpretive_sentence,0.8459363532455032,0.6639978562014296,1.0,0.784926494356163,121414
support_material,diplomatic_text,0.8459363532455032,0.6640798893099922,0.999967058939792,0.784997607995759,121425
support_material,inscr_process,0.8459363532455032,0.9386829857863968,0.8528556696826516,0.946360921115579,146385
support_material,last_update,0.8459363532455032,0.6639978562014296,1.0,0.784926494356163,121414
support_material,letter_size,0.8459363532455032,0.8511481900761814,0.910026664953256,0.915633363933748,141632
support_material,type_of_inscription,0.8459363532455032,0.718232678709127,0.9842687560438891,0.8356822383987794,129265
support_material,work_status,0.8459363532455032,0.6639978562014296,1.0,0.784926494356163,121414
support_material,year_of_find,0.8459363532455032,0.85254822179565,0.9436529369880237,0.9510285618236123,147107
support_material,present_location,0.8459363532455032,0.7975422880674641,0.9624364855691099,0.9073777168642764,140355
support_material,text_edition,0.8459363532455032,0.6640033250753338,1.0,0.7849329592324898,121415
support_material,support_objecttype,0.8459363532455032,0.7480489792346858,0.9855830037358444,0.8715364425078548,134811
support_material,support_decoration,0.8459363532455032,0.6640033250753338,1.0,0.7849329592324898,121415
support_material,keywords_term,0.8459363532455032,0.716225601986295,0.947321401301121,0.8020648814988169,124065
support_material,type_of_inscription_clean,0.8459363532455032,0.6639978562014296,1.0,0.784926494356163,121414
support_material,height_cm,0.8459363532455032,0.7890983467594188,0.9607870315824492,0.8962322700766734,138631
support_material,width_cm,0.8459363532455032,0.7913296473123219,0.9600475476340214,0.8980747598298444,138916
support_material,depth_cm,0.8459363532455032,0.8398877787074863,0.9316364536125437,0.9249751102261414,143077
support_material,material_clean,0.8459363532455032,0.6639978562014296,1.0,0.784926494356163,121414
support_material,type_of_monument_clean,0.8459363532455032,0.6639978562014296,1.0,0.784926494356163,121414
support_material,province_label_clean,0.8459363532455032,0.6639978562014296,1.0,0.784926494356163,121414
support_material,country_clean,0.8459363532455032,0.6639978562014296,1.0,0.784926494356163,121414
support_material,findspot_ancient_clean,0.8459363532455032,0.6639978562014296,1.0,0.784926494356163,121414
support_material,modern_region_clean,0.8459363532455032,0.6639978562014296,1.0,0.784926494356163,121414
support_material,findspot_modern_clean,0.8459363532455032,0.6639978562014296,1.0,0.784926494356163,121414
support_material,findspot_clean,0.8459363532455032,0.6639978562014296,1.0,0.784926494356163,121414
support_material,language_EDCS,0.8459363532455032,0.9997429629265038,0.8459131538352133,0.9997155454416157,154638
support_decoration,EDH-ID,0.6640033250753338,0.6630189277725823,1.0,0.9985174813655644,121235
support_decoration,trismegistos_uri,0.6640033250753338,0.6875741716023254,0.9657108769138993,0.9999917637853643,121414
support_decoration,pleiades_id,0.6640033250753338,0.6640033250753338,1.0,1.0,121415
support_decoration,transcription,0.6640033250753338,0.6639978562014296,1.0,0.9999917637853643,121414
support_decoration,clean_text_interpretive_sentence,0.6640033250753338,0.6639978562014296,1.0,0.9999917637853643,121414
support_decoration,diplomatic_text,0.6640033250753338,0.6640798893099922,0.999884706289272,1.0,121415
support_decoration,inscr_process,0.6640033250753338,0.9386829857863968,0.6649926299660338,0.940081538524894,114140
support_decoration,last_update,0.6640033250753338,0.6639978562014296,1.0,0.9999917637853643,121414
support_decoration,letter_size,0.6640033250753338,0.8511481900761814,0.7801265782118418,1.0,121415
support_decoration,type_of_inscription,0.6640033250753338,0.718232678709127,0.924488506140972,0.9999917637853643,121414
support_decoration,work_status,0.6640033250753338,0.6639978562014296,1.0,0.9999917637853643,121414
support_decoration,year_of_find,0.6640033250753338,0.85254822179565,0.7788454753641968,1.0,121415
support_decoration,present_location,0.6640033250753338,0.7975422880674641,0.8325550458401048,0.9999917637853643,121414
support_decoration,text_edition,0.6640033250753338,0.6640033250753338,1.0,1.0,121415
support_decoration,support_objecttype,0.6640033250753338,0.7480489792346858,0.8876468567000285,1.0,121415
support_decoration,support_material,0.6640033250753338,0.8459363532455032,0.7849329592324898,1.0,121415
support_decoration,keywords_term,0.6640033250753338,0.716225601986295,0.9270868330228155,1.0,121415
support_decoration,type_of_inscription_clean,0.6640033250753338,0.6639978562014296,1.0,0.9999917637853643,121414
support_decoration,height_cm,0.6640033250753338,0.7890983467594188,0.8414709368004492,1.0,121415
support_decoration,width_cm,0.6640033250753338,0.7913296473123219,0.8390982535919888,1.0,121415
support_decoration,depth_cm,0.6640033250753338,0.8398877787074863,0.7905857686096786,1.0,121415
support_decoration,material_clean,0.6640033250753338,0.6639978562014296,1.0,0.9999917637853643,121414
support_decoration,type_of_monument_clean,0.6640033250753338,0.6639978562014296,1.0,0.9999917637853643,121414
support_decoration,province_label_clean,0.6640033250753338,0.6639978562014296,1.0,0.9999917637853643,121414
support_decoration,country_clean,0.6640033250753338,0.6639978562014296,1.0,0.9999917637853643,121414
support_decoration,findspot_ancient_clean,0.6640033250753338,0.6639978562014296,1.0,0.9999917637853643,121414
support_decoration,modern_region_clean,0.6640033250753338,0.6639978562014296,1.0,0.9999917637853643,121414
support_decoration,findspot_modern_clean,0.6640033250753338,0.6639978562014296,1.0,0.9999917637853643,121414
support_decoration,findspot_clean,0.6640033250753338,0.6639978562014296,1.0,0.9999917637853643,121414
support_decoration,language_EDCS,0.6640033250753338,0.9997429629265038,0.6641740424274915,1.0,121415
keywords_term,EDH-ID,0.716225601986295,0.6630189277725823,1.0,0.9257124095171192,121235
keywords_term,trismegistos_uri,0.716225601986295,0.6875741716023254,0.976130443428117,0.937081946183684,122724
keywords_term,pleiades_id,0.716225601986295,0.6640033250753338,1.0,0.9270868330228155,121415
keywords_term,transcription,0.716225601986295,0.6639978562014296,1.0,0.9270791973366727,121414
keywords_term,clean_text_interpretive_sentence,0.716225601986295,0.6639978562014296,1.0,0.9270791973366727,121414
keywords_term,diplomatic_text,0.716225601986295,0.6640798893099922,0.999967058939792,0.927163189884243,121425
keywords_term,inscr_process,0.716225601986295,0.9386829857863968,0.7051695107812236,0.9241929079747107,121036
keywords_term,last_update,0.716225601986295,0.6639978562014296,1.0,0.9270791973366727,121414
keywords_term,letter_size,0.716225601986295,0.8511481900761814,0.8220066180486394,0.9768562353013042,127933
keywords_term,type_of_inscription,0.716225601986295,0.718232678709127,0.924488506140972,0.9270791973366727,121414
keywords_term,work_status,0.716225601986295,0.6639978562014296,1.0,0.9270791973366727,121414
keywords_term,year_of_find,0.716225601986295,0.85254822179565,0.8026826436420319,0.9554610427292997,125131
keywords_term,present_location,0.716225601986295,0.7975422880674641,0.8620202560462995,0.9598897406920986,125711
keywords_term,text_edition,0.716225601986295,0.6640033250753338,1.0,0.9270868330228155,121415
keywords_term,support_objecttype,0.716225601986295,0.7480489792346858,0.8905858184131069,0.9301563788522037,121817
keywords_term,support_material,0.716225601986295,0.8459363532455032,0.8020648814988169,0.947321401301121,124065
keywords_term,support_decoration,0.716225601986295,0.6640033250753338,1.0,0.9270868330228155,121415
keywords_term,type_of_inscription_clean,0.716225601986295,0.6639978562014296,1.0,0.9270791973366727,121414
keywords_term,height_cm,0.716225601986295,0.7890983467594188,0.872935566813825,0.9617528481109312,125955
keywords_term,width_cm,0.716225601986295,0.7913296473123219,0.8702944774252404,0.9615543202712196,125929
keywords_term,depth_cm,0.716225601986295,0.8398877787074863,0.8353583893316664,0.9795898109404111,128291
keywords_term,material_clean,0.716225601986295,0.6639978562014296,1.0,0.9270791973366727,121414
keywords_term,type_of_monument_clean,0.716225601986295,0.6639978562014296,1.0,0.9270791973366727,121414
keywords_term,province_label_clean,0.716225601986295,0.6639978562014296,1.0,0.9270791973366727,121414
keywords_term,country_clean,0.716225601986295,0.6639978562014296,1.0,0.9270791973366727,121414
keywords_term,findspot_ancient_clean,0.716225601986295,0.6639978562014296,1.0,0.9270791973366727,121414
keywords_term,modern_region_clean,0.716225601986295,0.6639978562014296,1.0,0.9270791973366727,121414
keywords_term,findspot_modern_clean,0.716225601986295,0.6639978562014296,1.0,0.9270791973366727,121414
keywords_term,findspot_clean,0.716225601986295,0.6639978562014296,1.0,0.9270791973366727,121414
keywords_term,language_EDCS,0.716225601986295,0.9997429629265038,0.7163550430511033,0.9999236431385724,130954
type_of_inscription_clean,EDH-ID,0.6639978562014296,0.6630189277725823,1.0,0.9985257054375937,121235
type_of_inscription_clean,trismegistos_uri,0.6639978562014296,0.6875741716023254,0.9657108769138993,1.0,121414
type_of_inscription_clean,pleiades_id,0.6639978562014296,0.6640033250753338,0.9999917637853643,1.0,121414
type_of_inscription_clean,transcription,0.6639978562014296,0.6639978562014296,1.0,1.0,121414
type_of_inscription_clean,clean_text_interpretive_sentence,0.6639978562014296,0.6639978562014296,1.0,1.0,121414
type_of_inscription_clean,diplomatic_text,0.6639978562014296,0.6640798893099922,0.99987647102422,1.0,121414
type_of_inscription_clean,inscr_process,0.6639978562014296,0.9386829857863968,0.6649868038522264,0.94008104501952,114139
type_of_inscription_clean,last_update,0.6639978562014296,0.6639978562014296,1.0,1.0,121414
type_of_inscription_clean,letter_size,0.6639978562014296,0.8511481900761814,0.7801201529219006,1.0,121414
type_of_inscription_clean,type_of_inscription,0.6639978562014296,0.718232678709127,0.924488506140972,1.0,121414
type_of_inscription_clean,work_status,0.6639978562014296,0.6639978562014296,1.0,1.0,121414
type_of_inscription_clean,year_of_find,0.6639978562014296,0.85254822179565,0.7788390606256936,1.0,121414
type_of_inscription_clean,present_location,0.6639978562014296,0.7975422880674641,0.8325550458401048,1.0,121414
type_of_inscription_clean,text_edition,0.6639978562014296,0.6640033250753338,0.9999917637853643,1.0,121414
type_of_inscription_clean,support_objecttype,0.6639978562014296,0.7480489792346858,0.8876395458499959,1.0,121414
type_of_inscription_clean,support_material,0.6639978562014296,0.8459363532455032,0.784926494356163,1.0,121414
type_of_inscription_clean,support_decoration,0.6639978562014296,0.6640033250753338,0.9999917637853643,1.0,121414
type_of_inscription_clean,keywords_term,0.6639978562014296,0.716225601986295,0.9270791973366727,1.0,121414
type_of_inscription_clean,height_cm,0.6639978562014296,0.7890983467594188,0.8414640062652039,1.0,121414
type_of_inscription_clean,width_cm,0.6639978562014296,0.7913296473123219,0.8390913425986717,1.0,121414
type_of_inscription_clean,depth_cm,0.6639978562014296,0.8398877787074863,0.7905792571756004,1.0,121414
type_of_inscription_clean,material_clean,0.6639978562014296,0.6639978562014296,1.0,1.0,121414
type_of_inscription_clean,type_of_monument_clean,0.6639978562014296,0.6639978562014296,1.0,1.0,121414
type_of_inscription_clean,province_label_clean,0.6639978562014296,0.6639978562014296,1.0,1.0,121414
type_of_inscription_clean,country_clean,0.6639978562014296,0.6639978562014296,1.0,1.0,121414
type_of_inscription_clean,findspot_ancient_clean,0.6639978562014296,0.6639978562014296,1.0,1.0,121414
type_of_inscription_clean,modern_region_clean,0.6639978562014296,0.6639978562014296,1.0,1.0,121414
type_of_inscription_clean,findspot_modern_clean,0.6639978562014296,0.6639978562014296,1.0,1.0,121414
type_of_inscription_clean,findspot_clean,0.6639978562014296,0.6639978562014296,1.0,1.0,121414
type_of_inscription_clean,language_EDCS,0.6639978562014296,0.9997429629265038,0.6641685721475226,1.0,121414
height_cm,EDH-ID,0.7890983467594188,0.6630189277725823,1.0,0.8402234404563065,121235
height_cm,trismegistos_uri,0.7890983467594188,0.6875741716023254,0.9790972360310201,0.8531280970829377,123097
height_cm,pleiades_id,0.7890983467594188,0.6640033250753338,1.0,0.8414709368004492,121415
height_cm,transcription,0.7890983467594188,0.6639978562014296,1.0,0.8414640062652039,121414
height_cm,clean_text_interpretive_sentence,0.7890983467594188,0.6639978562014296,1.0,0.8414640062652039,121414
height_cm,diplomatic_text,0.7890983467594188,0.6640798893099922,0.99995882367474,0.8415333116176562,121424
height_cm,inscr_process,0.7890983467594188,0.9386829857863968,0.7843930063329857,0.9330856822072369,134634
height_cm,last_update,0.7890983467594188,0.6639978562014296,1.0,0.8414640062652039,121414
height_cm,letter_size,0.7890983467594188,0.8511481900761814,0.9212966235101359,0.993741726673551,143386
height_cm,type_of_inscription,0.7890983467594188,0.718232678709127,0.9791366851695334,0.8912044577202697,128591
height_cm,work_status,0.7890983467594188,0.6639978562014296,1.0,0.8414640062652039,121414
height_cm,year_of_find,0.7890983467594188,0.85254822179565,0.879659505680251,0.9503912287145936,137131
height_cm,present_location,0.7890983467594188,0.7975422880674641,0.9289735519395473,0.9389142623484812,135475
height_cm,text_edition,0.7890983467594188,0.6640033250753338,1.0,0.8414709368004492,121415
height_cm,support_objecttype,0.7890983467594188,0.7480489792346858,0.975486719840916,0.9247413177719715,133430
height_cm,support_material,0.7890983467594188,0.8459363532455032,0.8962322700766734,0.9607870315824492,138631
height_cm,support_decoration,0.7890983467594188,0.6640033250753338,1.0,0.8414709368004492,121415
height_cm,keywords_term,0.7890983467594188,0.716225601986295,0.9617528481109312,0.872935566813825,125955
height_cm,type_of_inscription_clean,0.7890983467594188,0.6639978562014296,1.0,0.8414640062652039,121414
height_cm,width_cm,0.7890983467594188,0.7913296473123219,0.9932410485359061,0.9960495949102149,143719
height_cm,depth_cm,0.7890983467594188,0.8398877787074863,0.9377767359483252,0.9981356860190312,144020
height_cm,material_clean,0.7890983467594188,0.6639978562014296,1.0,0.8414640062652039,121414
height_cm,type_of_monument_clean,0.7890983467594188,0.6639978562014296,1.0,0.8414640062652039,121414
