nb,na,n,width,category,env_overlap_frac,share_corpus,cum_n,cum_share_corpus
-27,-27,2,1,year_precise,1.0,1.8240519489995076e-05,107722,0.9824526202506247
91,112,2,22,other,1.0,1.8240519489995076e-05,107724,0.9824708607701147
29,37,2,9,other,1.0,1.8240519489995076e-05,107726,0.9824891012896048
136,137,2,2,other,1.0,1.8240519489995076e-05,107728,0.9825073418090947
134,138,2,5,other,1.0,1.8240519489995076e-05,107730,0.9825255823285847
-6,4,2,11,bc_ad_boundary,1.0,1.8240519489995076e-05,107732,0.9825438228480747
138,139,2,2,other,1.0,1.8240519489995076e-05,107734,0.9825620633675647
137,139,2,3,other,1.0,1.8240519489995076e-05,107736,0.9825803038870548
136,200,2,65,other,1.0,1.8240519489995076e-05,107738,0.9825985444065447
-9,-9,2,1,year_precise,1.0,1.8240519489995076e-05,107740,0.9826167849260347
233,235,2,3,other,1.0,1.8240519489995076e-05,107742,0.9826350254455247
-47,50,2,98,bc_ad_boundary,1.0,1.8240519489995076e-05,107744,0.9826532659650147
-47,-47,2,1,year_precise,1.0,1.8240519489995076e-05,107746,0.9826715064845046
69,104,2,36,other,1.0,1.8240519489995076e-05,107748,0.9826897470039947
-199,100,1,300,multi_century,0.5033,9.120259744997538e-06,107749,0.9826988672637397
341,420,1,80,other,0.125,9.120259744997538e-06,107750,0.9827079875234846
342,343,1,2,other,1.0,9.120259744997538e-06,107751,0.9827171077832296
342,350,1,9,other,1.0,9.120259744997538e-06,107752,0.9827262280429747
342,360,1,19,other,0.4737,9.120259744997538e-06,107753,0.9827353483027197
342,457,1,116,other,0.0776,9.120259744997538e-06,107754,0.9827444685624647
343,346,1,4,other,1.0,9.120259744997538e-06,107755,0.9827535888222096
343,376,1,34,other,0.2353,9.120259744997538e-06,107756,0.9827627090819546
344,400,1,57,other,0.1228,9.120259744997538e-06,107757,0.9827718293416996
350,361,1,12,other,0.0833,9.120259744997538e-06,107758,0.9827809496014447
349,350,1,2,other,1.0,9.120259744997538e-06,107759,0.9827900698611897
348,349,1,2,other,1.0,9.120259744997538e-06,107760,0.9827991901209346
347,520,1,174,other,0.023,9.120259744997538e-06,107761,0.9828083103806796
347,350,1,4,other,1.0,9.120259744997538e-06,107762,0.9828174306404246
347,349,1,3,other,1.0,9.120259744997538e-06,107763,0.9828265509001697
-181,100,1,282,bc_ad_boundary,0.5355,9.120259744997538e-06,107764,0.9828356711599147
-188,-1,1,188,other,0.266,9.120259744997538e-06,107765,0.9828447914196596
340,388,1,49,other,0.2245,9.120259744997538e-06,107766,0.9828539116794046
340,361,1,22,other,0.5,9.120259744997538e-06,107767,0.9828630319391496
340,346,1,7,other,1.0,9.120259744997538e-06,107768,0.9828721521988947
339,538,1,200,other,0.06,9.120259744997538e-06,107769,0.9828812724586397
339,340,1,2,other,1.0,9.120259744997538e-06,107770,0.9828903927183846
338,340,1,3,other,1.0,9.120259744997538e-06,107771,0.9828995129781296
338,339,1,2,other,1.0,9.120259744997538e-06,107772,0.9829086332378746
337,500,1,164,other,0.0854,9.120259744997538e-06,107773,0.9829177534976196
30,100,1,71,other,1.0,9.120259744997538e-06,107774,0.9829268737573646
-6,1,1,8,bc_ad_boundary,1.0,9.120259744997538e-06,107775,0.9829359940171096
-6,-4,1,3,other,1.0,9.120259744997538e-06,107776,0.9829451142768546
-6,-5,1,2,other,1.0,9.120259744997538e-06,107777,0.9829542345365996
-7,137,1,145,bc_ad_boundary,1.0,9.120259744997538e-06,107778,0.9829633547963446
-7,50,1,58,bc_ad_boundary,1.0,9.120259744997538e-06,107779,0.9829724750560896
-7,30,1,38,bc_ad_boundary,1.0,9.120259744997538e-06,107780,0.9829815953158346
-7,14,1,22,bc_ad_boundary,1.0,9.120259744997538e-06,107781,0.9829907155755796
131,165,1,35,other,1.0,9.120259744997538e-06,107782,0.9829998358353246
131,161,1,31,other,1.0,9.120259744997538e-06,107783,0.9830089560950696
131,700,1,570,other,0.386,9.120259744997538e-06,107784,0.9830180763548146
131,320,1,190,other,1.0,9.120259744997538e-06,107785,0.9830271966145596
131,239,1,109,other,1.0,9.120259744997538e-06,107786,0.9830363168743046
131,220,1,90,other,1.0,9.120259744997538e-06,107787,0.9830454371340496
131,210,1,80,other,1.0,9.120259744997538e-06,107788,0.9830545573937945
131,194,1,64,other,1.0,9.120259744997538e-06,107789,0.9830636776535395
131,190,1,60,other,1.0,9.120259744997538e-06,107790,0.9830727979132846
130,300,1,171,other,1.0,9.120259744997538e-06,107791,0.9830819181730296
130,250,1,121,other,1.0,9.120259744997538e-06,107792,0.9830910384327746
130,230,1,101,other,1.0,9.120259744997538e-06,107793,0.9831001586925195
130,160,1,31,other,1.0,9.120259744997538e-06,107794,0.9831092789522645
130,159,1,30,other,1.0,9.120259744997538e-06,107795,0.9831183992120096
135,260,1,126,other,1.0,9.120259744997538e-06,107796,0.9831275194717546
135,194,1,60,other,1.0,9.120259744997538e-06,107797,0.9831366397314996
135,165,1,31,other,1.0,9.120259744997538e-06,107798,0.9831457599912445
135,160,1,26,other,1.0,9.120259744997538e-06,107799,0.9831548802509895
135,140,1,6,other,1.0,9.120259744997538e-06,107800,0.9831640005107345
134,260,1,127,other,1.0,9.120259744997538e-06,107801,0.9831731207704796
134,154,1,21,other,1.0,9.120259744997538e-06,107802,0.9831822410302246
134,150,1,17,other,1.0,9.120259744997538e-06,107803,0.9831913612899695
134,137,1,4,other,1.0,9.120259744997538e-06,107804,0.9832004815497145
133,142,1,10,other,1.0,9.120259744997538e-06,107805,0.9832096018094595
-5,-3,1,3,other,1.0,9.120259744997538e-06,107806,0.9832187220692046
136,145,1,10,other,1.0,9.120259744997538e-06,107807,0.9832278423289496
-7,-6,1,2,other,1.0,9.120259744997538e-06,107808,0.9832369625886945
-8,25,1,34,bc_ad_boundary,1.0,9.120259744997538e-06,107809,0.9832460828484395
-8,16,1,25,bc_ad_boundary,1.0,9.120259744997538e-06,107810,0.9832552031081845
-8,14,1,23,bc_ad_boundary,1.0,9.120259744997538e-06,107811,0.9832643233679296
-8,4,1,13,bc_ad_boundary,1.0,9.120259744997538e-06,107812,0.9832734436276745
-8,3,1,12,bc_ad_boundary,1.0,9.120259744997538e-06,107813,0.9832825638874195
-8,2,1,11,bc_ad_boundary,1.0,9.120259744997538e-06,107814,0.9832916841471645
-8,-1,1,8,other,1.0,9.120259744997538e-06,107815,0.9833008044069095
-9,41,1,51,bc_ad_boundary,1.0,9.120259744997538e-06,107816,0.9833099246666545
-9,4,1,14,bc_ad_boundary,1.0,9.120259744997538e-06,107817,0.9833190449263995
131,158,1,28,other,1.0,9.120259744997538e-06,107818,0.9833281651861445
131,155,1,25,other,1.0,9.120259744997538e-06,107819,0.9833372854458895
131,145,1,15,other,1.0,9.120259744997538e-06,107820,0.9833464057056345
131,141,1,11,other,1.0,9.120259744997538e-06,107821,0.9833555259653795
131,136,1,6,other,1.0,9.120259744997538e-06,107822,0.9833646462251245
130,131,1,2,other,1.0,9.120259744997538e-06,107823,0.9833737664848695
129,211,1,83,other,1.0,9.120259744997538e-06,107824,0.9833828867446145
129,150,1,22,other,1.0,9.120259744997538e-06,107825,0.9833920070043595
129,145,1,17,other,1.0,9.120259744997538e-06,107826,0.9834011272641044
129,140,1,12,other,1.0,9.120259744997538e-06,107827,0.9834102475238495
128,308,1,181,other,1.0,9.120259744997538e-06,107828,0.9834193677835945
138,144,1,7,other,1.0,9.120259744997538e-06,107829,0.9834284880433395
138,143,1,6,other,1.0,9.120259744997538e-06,107830,0.9834376083030845
138,142,1,5,other,1.0,9.120259744997538e-06,107831,0.9834467285628294
137,250,1,114,other,1.0,9.120259744997538e-06,107832,0.9834558488225744
137,150,1,14,other,1.0,9.120259744997538e-06,107833,0.9834649690823195
136,300,1,165,other,1.0,9.120259744997538e-06,107834,0.9834740893420645
136,241,1,106,other,1.0,9.120259744997538e-06,107835,0.9834832096018095
136,161,1,26,other,1.0,9.120259744997538e-06,107836,0.9834923298615544
136,160,1,25,other,1.0,9.120259744997538e-06,107837,0.9835014501212994
136,146,1,11,other,1.0,9.120259744997538e-06,107838,0.9835105703810445
127,175,1,49,other,1.0,9.120259744997538e-06,107839,0.9835196906407895
126,211,1,86,other,1.0,9.120259744997538e-06,107840,0.9835288109005345
126,200,1,75,other,1.0,9.120259744997538e-06,107841,0.9835379311602794
126,140,1,15,other,1.0,9.120259744997538e-06,107842,0.9835470514200244
126,138,1,13,other,1.0,9.120259744997538e-06,107843,0.9835561716797694
126,132,1,7,other,1.0,9.120259744997538e-06,107844,0.9835652919395145
126,128,1,3,other,1.0,9.120259744997538e-06,107845,0.9835744121992595
138,244,1,107,other,1.0,9.120259744997538e-06,107846,0.9835835324590044
138,197,1,60,other,1.0,9.120259744997538e-06,107847,0.9835926527187494
138,168,1,31,other,1.0,9.120259744997538e-06,107848,0.9836017729784944
138,152,1,15,other,1.0,9.120259744997538e-06,107849,0.9836108932382395
130,147,1,18,other,1.0,9.120259744997538e-06,107850,0.9836200134979844
130,145,1,16,other,1.0,9.120259744997538e-06,107851,0.9836291337577294
130,135,1,6,other,1.0,9.120259744997538e-06,107852,0.9836382540174744
130,134,1,5,other,1.0,9.120259744997538e-06,107853,0.9836473742772194
130,133,1,4,other,1.0,9.120259744997538e-06,107854,0.9836564945369645
-4,19,1,24,bc_ad_boundary,1.0,9.120259744997538e-06,107855,0.9836656147967094
-4,14,1,19,bc_ad_boundary,1.0,9.120259744997538e-06,107856,0.9836747350564544
-5,10,1,16,bc_ad_boundary,1.0,9.120259744997538e-06,107857,0.9836838553161994
-5,2,1,8,bc_ad_boundary,1.0,9.120259744997538e-06,107858,0.9836929755759444
-10,100,1,111,bc_ad_boundary,1.0,9.120259744997538e-06,107859,0.9837020958356893
-10,70,1,81,bc_ad_boundary,1.0,9.120259744997538e-06,107860,0.9837112160954344
-10,54,1,65,bc_ad_boundary,1.0,9.120259744997538e-06,107861,0.9837203363551794
-10,35,1,46,bc_ad_boundary,1.0,9.120259744997538e-06,107862,0.9837294566149244
-10,25,1,36,bc_ad_boundary,1.0,9.120259744997538e-06,107863,0.9837385768746694
-10,6,1,17,bc_ad_boundary,1.0,9.120259744997538e-06,107864,0.9837476971344143
-10,5,1,16,bc_ad_boundary,1.0,9.120259744997538e-06,107865,0.9837568173941594
-10,3,1,14,bc_ad_boundary,1.0,9.120259744997538e-06,107866,0.9837659376539044
138,500,1,363,other,0.5868,9.120259744997538e-06,107867,0.9837750579136494
138,400,1,263,other,0.8099,9.120259744997538e-06,107868,0.9837841781733944
138,270,1,133,other,1.0,9.120259744997538e-06,107869,0.9837932984331393
127,180,1,54,other,1.0,9.120259744997538e-06,107870,0.9838024186928844
140,154,1,15,other,1.0,9.120259744997538e-06,107871,0.9838115389526294
140,143,1,4,other,1.0,9.120259744997538e-06,107872,0.9838206592123744
139,400,1,262,other,0.8092,9.120259744997538e-06,107873,0.9838297794721194
139,201,1,63,other,1.0,9.120259744997538e-06,107874,0.9838388997318643
139,180,1,42,other,1.0,9.120259744997538e-06,107875,0.9838480199916093
125,200,1,76,other,1.0,9.120259744997538e-06,107876,0.9838571402513544
125,190,1,66,other,1.0,9.120259744997538e-06,107877,0.9838662605110994
125,162,1,38,other,1.0,9.120259744997538e-06,107878,0.9838753807708444
125,138,1,14,other,1.0,9.120259744997538e-06,107879,0.9838845010305893
125,135,1,11,other,1.0,9.120259744997538e-06,107880,0.9838936212903343
124,193,1,70,other,1.0,9.120259744997538e-06,107881,0.9839027415500794
124,170,1,47,other,1.0,9.120259744997538e-06,107882,0.9839118618098244
124,150,1,27,other,1.0,9.120259744997538e-06,107883,0.9839209820695693
124,140,1,17,other,1.0,9.120259744997538e-06,107884,0.9839301023293143
125,250,1,126,other,1.0,9.120259744997538e-06,107885,0.9839392225890593
-3,2,1,6,bc_ad_boundary,1.0,9.120259744997538e-06,107886,0.9839483428488043
123,128,1,6,other,1.0,9.120259744997538e-06,107887,0.9839574631085494
123,126,1,4,other,1.0,9.120259744997538e-06,107888,0.9839665833682943
122,161,1,40,other,1.0,9.120259744997538e-06,107889,0.9839757036280393
122,160,1,39,other,1.0,9.120259744997538e-06,107890,0.9839848238877843
122,158,1,37,other,1.0,9.120259744997538e-06,107891,0.9839939441475293
122,157,1,36,other,1.0,9.120259744997538e-06,107892,0.9840030644072744
141,150,1,10,other,1.0,9.120259744997538e-06,107893,0.9840121846670193
141,146,1,6,other,1.0,9.120259744997538e-06,107894,0.9840213049267643
140,300,1,161,other,1.0,9.120259744997538e-06,107895,0.9840304251865093
140,222,1,83,other,1.0,9.120259744997538e-06,107896,0.9840395454462543
140,220,1,81,other,1.0,9.120259744997538e-06,107897,0.9840486657059994
140,200,1,61,other,1.0,9.120259744997538e-06,107898,0.9840577859657443
140,192,1,53,other,1.0,9.120259744997538e-06,107899,0.9840669062254893
140,180,1,41,other,1.0,9.120259744997538e-06,107900,0.9840760264852343
140,172,1,33,other,1.0,9.120259744997538e-06,107901,0.9840851467449793
140,163,1,24,other,1.0,9.120259744997538e-06,107902,0.9840942670047242
121,230,1,110,other,1.0,9.120259744997538e-06,107903,0.9841033872644693
121,171,1,51,other,1.0,9.120259744997538e-06,107904,0.9841125075242143
142,180,1,39,other,1.0,9.120259744997538e-06,107905,0.9841216277839593
142,170,1,29,other,1.0,9.120259744997538e-06,107906,0.9841307480437043
142,162,1,21,other,1.0,9.120259744997538e-06,107907,0.9841398683034492
142,160,1,19,other,1.0,9.120259744997538e-06,107908,0.9841489885631943
142,157,1,16,other,1.0,9.120259744997538e-06,107909,0.9841581088229393
142,146,1,5,other,1.0,9.120259744997538e-06,107910,0.9841672290826843
142,144,1,3,other,1.0,9.120259744997538e-06,107911,0.9841763493424293
141,240,1,100,other,1.0,9.120259744997538e-06,107912,0.9841854696021742
141,230,1,90,other,1.0,9.120259744997538e-06,107913,0.9841945898619193
141,190,1,50,other,1.0,9.120259744997538e-06,107914,0.9842037101216643
141,165,1,25,other,1.0,9.120259744997538e-06,107915,0.9842128303814093
123,211,1,89,other,1.0,9.120259744997538e-06,107916,0.9842219506411543
123,138,1,16,other,1.0,9.120259744997538e-06,107917,0.9842310709008992
123,134,1,12,other,1.0,9.120259744997538e-06,107918,0.9842401911606442
-2,50,1,53,bc_ad_boundary,1.0,9.120259744997538e-06,107919,0.9842493114203893
-2,4,1,7,bc_ad_boundary,1.0,9.120259744997538e-06,107920,0.9842584316801343
-3,3,1,7,bc_ad_boundary,1.0,9.120259744997538e-06,107921,0.9842675519398792
121,145,1,25,other,1.0,9.120259744997538e-06,107922,0.9842766721996242
121,133,1,13,other,1.0,9.120259744997538e-06,107923,0.9842857924593692
-10,-5,1,6,other,1.0,9.120259744997538e-06,107924,0.9842949127191143
-10,-6,1,5,other,1.0,9.120259744997538e-06,107925,0.9843040329788593
-11,50,1,62,bc_ad_boundary,1.0,9.120259744997538e-06,107926,0.9843131532386042
-11,15,1,27,bc_ad_boundary,1.0,9.120259744997538e-06,107927,0.9843222734983492
-12,20,1,33,bc_ad_boundary,1.0,9.120259744997538e-06,107928,0.9843313937580942
122,144,1,23,other,1.0,9.120259744997538e-06,107929,0.9843405140178392
122,134,1,13,other,1.0,9.120259744997538e-06,107930,0.9843496342775843
122,128,1,7,other,1.0,9.120259744997538e-06,107931,0.9843587545373292
122,124,1,3,other,1.0,9.120259744997538e-06,107932,0.9843678747970742
121,400,1,280,other,0.8214,9.120259744997538e-06,107933,0.9843769950568192
121,260,1,140,other,1.0,9.120259744997538e-06,107934,0.9843861153165642
120,168,1,49,other,1.0,9.120259744997538e-06,107935,0.9843952355763093
120,138,1,19,other,1.0,9.120259744997538e-06,107936,0.9844043558360542
120,135,1,16,other,1.0,9.120259744997538e-06,107937,0.9844134760957992
145,167,1,23,other,1.0,9.120259744997538e-06,107938,0.9844225963555442
145,157,1,13,other,1.0,9.120259744997538e-06,107939,0.9844317166152892
144,253,1,110,other,1.0,9.120259744997538e-06,107940,0.9844408368750343
144,178,1,35,other,1.0,9.120259744997538e-06,107941,0.9844499571347792
144,170,1,27,other,1.0,9.120259744997538e-06,107942,0.9844590773945242
144,146,1,3,other,1.0,9.120259744997538e-06,107943,0.9844681976542692
143,160,1,18,other,1.0,9.120259744997538e-06,107944,0.9844773179140142
143,153,1,11,other,1.0,9.120259744997538e-06,107945,0.9844864381737591
143,150,1,8,other,1.0,9.120259744997538e-06,107946,0.9844955584335042
-1,10,1,12,bc_ad_boundary,1.0,9.120259744997538e-06,107947,0.9845046786932492
-2,137,1,140,bc_ad_boundary,1.0,9.120259744997538e-06,107948,0.9845137989529942
-2,96,1,99,bc_ad_boundary,1.0,9.120259744997538e-06,107949,0.9845229192127392
-2,90,1,93,bc_ad_boundary,1.0,9.120259744997538e-06,107950,0.9845320394724841
147,162,1,16,other,1.0,9.120259744997538e-06,107951,0.9845411597322292
147,157,1,11,other,1.0,9.120259744997538e-06,107952,0.9845502799919742
147,150,1,4,other,1.0,9.120259744997538e-06,107953,0.9845594002517192
146,185,1,40,other,1.0,9.120259744997538e-06,107954,0.9845685205114642
146,170,1,25,other,1.0,9.120259744997538e-06,107955,0.9845776407712091
146,167,1,22,other,1.0,9.120259744997538e-06,107956,0.9845867610309542
146,161,1,16,other,1.0,9.120259744997538e-06,107957,0.9845958812906992
146,156,1,11,other,1.0,9.120259744997538e-06,107958,0.9846050015504442
146,149,1,4,other,1.0,9.120259744997538e-06,107959,0.9846141218101891
146,148,1,3,other,1.0,9.120259744997538e-06,107960,0.9846232420699341
145,180,1,36,other,1.0,9.120259744997538e-06,107961,0.9846323623296791
121,127,1,7,other,1.0,9.120259744997538e-06,107962,0.9846414825894242
121,125,1,5,other,1.0,9.120259744997538e-06,107963,0.9846506028491692
121,124,1,4,other,1.0,9.120259744997538e-06,107964,0.9846597231089141
120,400,1,281,other,0.8221,9.120259744997538e-06,107965,0.9846688433686591
120,170,1,51,other,1.0,9.120259744997538e-06,107966,0.9846779636284041
119,231,1,113,other,1.0,9.120259744997538e-06,107967,0.9846870838881492
119,200,1,82,other,1.0,9.120259744997538e-06,107968,0.9846962041478942
119,180,1,62,other,1.0,9.120259744997538e-06,107969,0.9847053244076391
119,161,1,43,other,1.0,9.120259744997538e-06,107970,0.9847144446673841
119,137,1,19,other,1.0,9.120259744997538e-06,107971,0.9847235649271291
119,135,1,17,other,1.0,9.120259744997538e-06,107972,0.9847326851868741
119,134,1,16,other,1.0,9.120259744997538e-06,107973,0.9847418054466192
119,130,1,12,other,1.0,9.120259744997538e-06,107974,0.9847509257063641
119,121,1,3,other,1.0,9.120259744997538e-06,107975,0.9847600459661091
149,154,1,6,other,1.0,9.120259744997538e-06,107976,0.9847691662258541
148,250,1,103,other,1.0,9.120259744997538e-06,107977,0.9847782864855991
148,170,1,23,other,1.0,9.120259744997538e-06,107978,0.9847874067453442
148,164,1,17,other,1.0,9.120259744997538e-06,107979,0.9847965270050891
148,160,1,13,other,1.0,9.120259744997538e-06,107980,0.9848056472648341
148,152,1,5,other,1.0,9.120259744997538e-06,107981,0.9848147675245791
147,192,1,46,other,1.0,9.120259744997538e-06,107982,0.9848238877843241
1,9,1,9,other,1.0,9.120259744997538e-06,107983,0.9848330080440691
1,5,1,5,other,1.0,9.120259744997538e-06,107984,0.9848421283038141
1,3,1,3,other,1.0,9.120259744997538e-06,107985,0.9848512485635591
118,198,1,81,other,1.0,9.120259744997538e-06,107986,0.9848603688233041
-12,3,1,16,bc_ad_boundary,1.0,9.120259744997538e-06,107987,0.984869489083049
-12,-1,1,12,other,1.0,9.120259744997538e-06,107988,0.984878609342794
-12,-2,1,11,other,1.0,9.120259744997538e-06,107989,0.9848877296025391
-12,-7,1,6,other,1.0,9.120259744997538e-06,107990,0.9848968498622841
-12,-8,1,5,other,1.0,9.120259744997538e-06,107991,0.9849059701220291
-13,92,1,106,bc_ad_boundary,1.0,9.120259744997538e-06,107992,0.984915090381774
-13,20,1,34,bc_ad_boundary,1.0,9.120259744997538e-06,107993,0.984924210641519
-13,-3,1,11,other,1.0,9.120259744997538e-06,107994,0.9849333309012641
-13,-7,1,7,other,1.0,9.120259744997538e-06,107995,0.9849424511610091
150,152,1,3,other,1.0,9.120259744997538e-06,107996,0.9849515714207541
120,130,1,11,other,1.0,9.120259744997538e-06,107997,0.984960691680499
120,123,1,4,other,1.0,9.120259744997538e-06,107998,0.984969811940244
117,317,1,201,other,1.0,9.120259744997538e-06,107999,0.9849789321999891
117,268,1,152,other,1.0,9.120259744997538e-06,108000,0.9849880524597341
117,239,1,123,other,1.0,9.120259744997538e-06,108001,0.9849971727194791
151,189,1,39,other,1.0,9.120259744997538e-06,108002,0.985006292979224
151,185,1,35,other,1.0,9.120259744997538e-06,108003,0.985015413238969
151,171,1,21,other,1.0,9.120259744997538e-06,108004,0.985024533498714
151,153,1,3,other,1.0,9.120259744997538e-06,108005,0.9850336537584591
150,350,1,201,other,1.0,9.120259744997538e-06,108006,0.9850427740182041
150,160,1,11,other,1.0,9.120259744997538e-06,108007,0.985051894277949
150,156,1,7,other,1.0,9.120259744997538e-06,108008,0.985061014537694
118,275,1,158,other,1.0,9.120259744997538e-06,108009,0.985070134797439
118,270,1,153,other,1.0,9.120259744997538e-06,108010,0.9850792550571841
118,230,1,113,other,1.0,9.120259744997538e-06,108011,0.985088375316929
118,222,1,105,other,1.0,9.120259744997538e-06,108012,0.985097495576674
1,24,1,24,other,1.0,9.120259744997538e-06,108013,0.985106615836419
1,13,1,13,other,1.0,9.120259744997538e-06,108014,0.985115736096164
-13,-10,1,4,other,1.0,9.120259744997538e-06,108015,0.985124856355909
-14,43,1,58,bc_ad_boundary,1.0,9.120259744997538e-06,108016,0.985133976615654
-14,37,1,52,bc_ad_boundary,1.0,9.120259744997538e-06,108017,0.985143096875399
-14,14,1,29,bc_ad_boundary,1.0,9.120259744997538e-06,108018,0.985152217135144
-14,-1,1,14,other,1.0,9.120259744997538e-06,108019,0.985161337394889
-15,100,1,116,bc_ad_boundary,1.0,9.120259744997538e-06,108020,0.985170457654634
-15,80,1,96,bc_ad_boundary,1.0,9.120259744997538e-06,108021,0.985179577914379
-15,69,1,85,bc_ad_boundary,1.0,9.120259744997538e-06,108022,0.985188698174124
151,224,1,74,other,1.0,9.120259744997538e-06,108023,0.985197818433869
151,217,1,67,other,1.0,9.120259744997538e-06,108024,0.985206938693614
118,176,1,59,other,1.0,9.120259744997538e-06,108025,0.985216058953359
118,130,1,13,other,1.0,9.120259744997538e-06,108026,0.985225179213104
118,129,1,12,other,1.0,9.120259744997538e-06,108027,0.985234299472849
118,124,1,7,other,1.0,9.120259744997538e-06,108028,0.985243419732594
118,122,1,5,other,1.0,9.120259744997538e-06,108029,0.985252539992339
117,600,1,484,other,0.4835,9.120259744997538e-06,108030,0.985261660252084
117,166,1,50,other,1.0,9.120259744997538e-06,108031,0.9852707805118289
117,137,1,21,reign:Hadrianic,1.0,9.120259744997538e-06,108032,0.985279900771574
117,135,1,19,other,1.0,9.120259744997538e-06,108033,0.985289021031319
117,131,1,15,other,1.0,9.120259744997538e-06,108034,0.985298141291064
117,125,1,9,other,1.0,9.120259744997538e-06,108035,0.9853072615508089
117,120,1,4,other,1.0,9.120259744997538e-06,108036,0.9853163818105539
152,192,1,41,other,1.0,9.120259744997538e-06,108037,0.985325502070299
152,161,1,10,other,1.0,9.120259744997538e-06,108038,0.985334622330044
152,156,1,5,other,1.0,9.120259744997538e-06,108039,0.985343742589789
151,700,1,550,multi_century,0.3636,9.120259744997538e-06,108040,0.9853528628495339
151,285,1,135,other,1.0,9.120259744997538e-06,108041,0.9853619831092789
151,280,1,130,other,1.0,9.120259744997538e-06,108042,0.985371103369024
151,271,1,121,other,1.0,9.120259744997538e-06,108043,0.985380223628769
151,259,1,109,other,1.0,9.120259744997538e-06,108044,0.985389343888514
151,245,1,95,other,1.0,9.120259744997538e-06,108045,0.9853984641482589
-13,-9,1,5,other,1.0,9.120259744997538e-06,108046,0.9854075844080039
116,222,1,107,other,1.0,9.120259744997538e-06,108047,0.9854167046677489
116,198,1,83,other,1.0,9.120259744997538e-06,108048,0.985425824927494
116,160,1,45,other,1.0,9.120259744997538e-06,108049,0.985434945187239
116,150,1,35,other,1.0,9.120259744997538e-06,108050,0.9854440654469839
115,300,1,186,other,1.0,9.120259744997538e-06,108051,0.9854531857067289
115,259,1,145,other,1.0,9.120259744997538e-06,108052,0.9854623059664739
115,250,1,136,other,1.0,9.120259744997538e-06,108053,0.985471426226219
154,167,1,14,other,1.0,9.120259744997538e-06,108054,0.985480546485964
153,300,1,148,other,1.0,9.120259744997538e-06,108055,0.9854896667457089
153,246,1,94,other,1.0,9.120259744997538e-06,108056,0.9854987870054539
153,179,1,27,other,1.0,9.120259744997538e-06,108057,0.9855079072651989
153,157,1,5,other,1.0,9.120259744997538e-06,108058,0.9855170275249439
153,156,1,4,other,1.0,9.120259744997538e-06,108059,0.9855261477846889
153,155,1,3,other,1.0,9.120259744997538e-06,108060,0.9855352680444339
152,300,1,149,other,1.0,9.120259744997538e-06,108061,0.9855443883041789
117,175,1,59,other,1.0,9.120259744997538e-06,108062,0.9855535085639239
1,47,1,47,other,1.0,9.120259744997538e-06,108063,0.9855626288236689
1,45,1,45,other,1.0,9.120259744997538e-06,108064,0.9855717490834139
1,38,1,38,other,1.0,9.120259744997538e-06,108065,0.9855808693431589
1,32,1,32,other,1.0,9.120259744997538e-06,108066,0.9855899896029039
114,203,1,90,other,1.0,9.120259744997538e-06,108067,0.9855991098626489
114,120,1,7,other,1.0,9.120259744997538e-06,108068,0.9856082301223938
113,230,1,118,other,1.0,9.120259744997538e-06,108069,0.9856173503821389
113,224,1,112,other,1.0,9.120259744997538e-06,108070,0.9856264706418839
156,215,1,60,other,1.0,9.120259744997538e-06,108071,0.9856355909016289
156,170,1,15,other,1.0,9.120259744997538e-06,108072,0.9856447111613739
155,200,1,46,other,1.0,9.120259744997538e-06,108073,0.9856538314211188
155,180,1,26,other,1.0,9.120259744997538e-06,108074,0.9856629516808638
155,165,1,11,other,1.0,9.120259744997538e-06,108075,0.9856720719406089
116,275,1,160,other,1.0,9.120259744997538e-06,108076,0.9856811922003539
116,244,1,129,other,1.0,9.120259744997538e-06,108077,0.9856903124600989
116,235,1,120,other,1.0,9.120259744997538e-06,108078,0.9856994327198438
112,300,1,189,other,1.0,9.120259744997538e-06,108079,0.9857085529795888
112,250,1,139,other,1.0,9.120259744997538e-06,108080,0.9857176732393339
112,165,1,54,other,1.0,9.120259744997538e-06,108081,0.9857267934990789
112,115,1,4,other,1.0,9.120259744997538e-06,108082,0.9857359137588239
111,300,1,190,other,1.0,9.120259744997538e-06,108083,0.9857450340185688
111,200,1,90,other,1.0,9.120259744997538e-06,108084,0.9857541542783138
111,190,1,80,other,1.0,9.120259744997538e-06,108085,0.9857632745380589
159,167,1,9,other,1.0,9.120259744997538e-06,108086,0.9857723947978039
158,200,1,43,other,1.0,9.120259744997538e-06,108087,0.9857815150575489
158,173,1,16,other,1.0,9.120259744997538e-06,108088,0.9857906353172938
158,165,1,8,other,1.0,9.120259744997538e-06,108089,0.9857997555770388
158,163,1,6,other,1.0,9.120259744997538e-06,108090,0.9858088758367838
158,160,1,3,other,1.0,9.120259744997538e-06,108091,0.9858179960965289
157,192,1,36,other,1.0,9.120259744997538e-06,108092,0.9858271163562738
157,162,1,6,other,1.0,9.120259744997538e-06,108093,0.9858362366160188
1,62,1,62,other,1.0,9.120259744997538e-06,108094,0.9858453568757638
111,118,1,8,other,1.0,9.120259744997538e-06,108095,0.9858544771355088
110,200,1,91,other,1.0,9.120259744997538e-06,108096,0.9858635973952539
110,190,1,81,other,1.0,9.120259744997538e-06,108097,0.9858727176549988
110,155,1,46,other,1.0,9.120259744997538e-06,108098,0.9858818379147438
