nb,na,n,width,category,env_overlap_frac,share_corpus,cum_n,cum_share_corpus
186,222,1,37,other,1.0,5.536822638960406e-06,179087,0.9915729559435023
186,210,1,25,other,1.0,5.536822638960406e-06,179088,0.9915784927661412
186,191,1,6,other,1.0,5.536822638960406e-06,179089,0.9915840295887802
98,131,1,34,other,1.0,5.536822638960406e-06,179090,0.9915895664114192
98,125,1,28,other,1.0,5.536822638960406e-06,179091,0.9915951032340581
98,123,1,26,other,1.0,5.536822638960406e-06,179092,0.991600640056697
98,120,1,23,other,1.0,5.536822638960406e-06,179093,0.991606176879336
98,113,1,16,other,1.0,5.536822638960406e-06,179094,0.991611713701975
98,107,1,10,other,1.0,5.536822638960406e-06,179095,0.9916172505246139
191,204,1,14,other,1.0,5.536822638960406e-06,179096,0.991622787347253
191,194,1,4,other,1.0,5.536822638960406e-06,179097,0.9916283241698919
190,300,1,111,other,1.0,5.536822638960406e-06,179098,0.9916338609925308
190,240,1,51,other,1.0,5.536822638960406e-06,179099,0.9916393978151697
190,212,1,23,other,1.0,5.536822638960406e-06,179100,0.9916449346378088
190,200,1,11,other,1.0,5.536822638960406e-06,179101,0.9916504714604477
190,192,1,3,other,1.0,5.536822638960406e-06,179102,0.9916560082830866
190,191,1,2,other,1.0,5.536822638960406e-06,179103,0.9916615451057257
189,400,1,212,other,0.7642,5.536822638960406e-06,179104,0.9916670819283646
189,192,1,4,other,1.0,5.536822638960406e-06,179105,0.9916726187510035
192,210,1,19,reign:Septimius-Severus,1.0,5.536822638960406e-06,179106,0.9916781555736425
192,206,1,15,other,1.0,5.536822638960406e-06,179107,0.9916836923962815
192,195,1,4,other,1.0,5.536822638960406e-06,179108,0.9916892292189204
191,400,1,210,other,0.7619,5.536822638960406e-06,179109,0.9916947660415594
191,300,1,110,other,1.0,5.536822638960406e-06,179110,0.9917003028641983
191,260,1,70,other,1.0,5.536822638960406e-06,179111,0.9917058396868373
191,240,1,50,other,1.0,5.536822638960406e-06,179112,0.9917113765094763
-19,85,1,105,bc_ad_boundary,1.0,5.536822638960406e-06,179113,0.9917169133321152
-19,30,1,50,bc_ad_boundary,1.0,5.536822638960406e-06,179114,0.9917224501547542
-19,20,1,40,bc_ad_boundary,1.0,5.536822638960406e-06,179115,0.9917279869773932
-20,69,1,90,bc_ad_boundary,1.0,5.536822638960406e-06,179116,0.9917335238000321
-20,68,1,89,bc_ad_boundary,1.0,5.536822638960406e-06,179117,0.991739060622671
-20,60,1,81,bc_ad_boundary,1.0,5.536822638960406e-06,179118,0.9917445974453101
-20,37,1,58,bc_ad_boundary,1.0,5.536822638960406e-06,179119,0.991750134267949
98,140,1,43,other,1.0,5.536822638960406e-06,179120,0.9917556710905879
98,139,1,42,other,1.0,5.536822638960406e-06,179121,0.9917612079132269
193,210,1,18,reign:Septimius-Severus,1.0,5.536822638960406e-06,179122,0.9917667447358659
193,202,1,10,other,1.0,5.536822638960406e-06,179123,0.9917722815585048
193,201,1,9,other,1.0,5.536822638960406e-06,179124,0.9917778183811438
97,300,1,204,other,1.0,5.536822638960406e-06,179125,0.9917833552037828
97,222,1,126,other,1.0,5.536822638960406e-06,179126,0.9917888920264217
97,200,1,104,other,1.0,5.536822638960406e-06,179127,0.9917944288490607
97,152,1,56,other,1.0,5.536822638960406e-06,179128,0.9917999656716996
97,150,1,54,other,1.0,5.536822638960406e-06,179129,0.9918055024943386
97,116,1,20,reign:Nervan-Trajanic,1.0,5.536822638960406e-06,179130,0.9918110393169776
192,400,1,209,other,0.7608,5.536822638960406e-06,179131,0.9918165761396165
192,365,1,174,other,0.9138,5.536822638960406e-06,179132,0.9918221129622555
192,300,1,109,other,1.0,5.536822638960406e-06,179133,0.9918276497848945
192,270,1,79,other,1.0,5.536822638960406e-06,179134,0.9918331866075334
192,235,1,44,reign:Severan-dynasty,1.0,5.536822638960406e-06,179135,0.9918387234301723
192,230,1,39,other,1.0,5.536822638960406e-06,179136,0.9918442602528114
192,217,1,26,other,1.0,5.536822638960406e-06,179137,0.9918497970754503
193,306,1,114,other,1.0,5.536822638960406e-06,179138,0.9918553338980892
96,305,1,210,other,1.0,5.536822638960406e-06,179139,0.9918608707207281
96,192,1,97,other,1.0,5.536822638960406e-06,179140,0.9918664075433672
96,169,1,74,other,1.0,5.536822638960406e-06,179141,0.9918719443660061
96,161,1,66,other,1.0,5.536822638960406e-06,179142,0.991877481188645
96,140,1,45,other,1.0,5.536822638960406e-06,179143,0.9918830180112841
96,114,1,19,other,1.0,5.536822638960406e-06,179144,0.991888554833923
96,111,1,16,other,1.0,5.536822638960406e-06,179145,0.991894091656562
96,110,1,15,other,1.0,5.536822638960406e-06,179146,0.9918996284792009
193,284,1,92,other,1.0,5.536822638960406e-06,179147,0.9919051653018399
193,254,1,62,other,1.0,5.536822638960406e-06,179148,0.9919107021244788
193,231,1,39,other,1.0,5.536822638960406e-06,179149,0.9919162389471178
193,223,1,31,other,1.0,5.536822638960406e-06,179150,0.9919217757697568
193,222,1,30,other,1.0,5.536822638960406e-06,179151,0.9919273125923957
193,214,1,22,other,1.0,5.536822638960406e-06,179152,0.9919328494150347
193,212,1,20,reign:Septimius-Severus,1.0,5.536822638960406e-06,179153,0.9919383862376736
-21,-19,1,3,other,1.0,5.536822638960406e-06,179154,0.9919439230603126
-21,-20,1,2,other,1.0,5.536822638960406e-06,179155,0.9919494598829516
95,105,1,11,other,1.0,5.536822638960406e-06,179156,0.9919549967055905
6,17,1,12,other,1.0,5.536822638960406e-06,179157,0.9919605335282294
5,50,1,46,other,1.0,5.536822638960406e-06,179158,0.9919660703508685
5,29,1,25,other,1.0,5.536822638960406e-06,179159,0.9919716071735074
5,25,1,21,other,1.0,5.536822638960406e-06,179160,0.9919771439961463
5,10,1,6,other,1.0,5.536822638960406e-06,179161,0.9919826808187854
5,8,1,4,other,1.0,5.536822638960406e-06,179162,0.9919882176414243
4,100,1,97,other,1.0,5.536822638960406e-06,179163,0.9919937544640632
195,199,1,5,other,1.0,5.536822638960406e-06,179164,0.9919992912867022
194,260,1,67,other,1.0,5.536822638960406e-06,179165,0.9920048281093412
194,215,1,22,other,1.0,5.536822638960406e-06,179166,0.9920103649319801
194,198,1,5,other,1.0,5.536822638960406e-06,179167,0.9920159017546191
194,197,1,4,other,1.0,5.536822638960406e-06,179168,0.9920214385772581
193,363,1,171,other,0.924,5.536822638960406e-06,179169,0.992026975399897
92,129,1,38,other,1.0,5.536822638960406e-06,179170,0.992032512222536
92,114,1,23,other,1.0,5.536822638960406e-06,179171,0.9920380490451749
92,106,1,15,other,1.0,5.536822638960406e-06,179172,0.9920435858678139
92,99,1,8,other,1.0,5.536822638960406e-06,179173,0.9920491226904529
95,102,1,8,other,1.0,5.536822638960406e-06,179174,0.9920546595130918
95,97,1,3,other,1.0,5.536822638960406e-06,179175,0.9920601963357307
93,150,1,58,other,1.0,5.536822638960406e-06,179176,0.9920657331583698
93,130,1,38,other,1.0,5.536822638960406e-06,179177,0.9920712699810087
93,108,1,16,other,1.0,5.536822638960406e-06,179178,0.9920768068036476
93,95,1,3,other,1.0,5.536822638960406e-06,179179,0.9920823436262867
195,210,1,16,other,1.0,5.536822638960406e-06,179180,0.9920878804489256
-20,1,1,22,bc_ad_boundary,1.0,5.536822638960406e-06,179181,0.9920934172715645
-20,-11,1,10,other,1.0,5.536822638960406e-06,179182,0.9920989540942035
-20,-15,1,6,other,1.0,5.536822638960406e-06,179183,0.9921044909168425
-20,-18,1,3,other,1.0,5.536822638960406e-06,179184,0.9921100277394814
-21,10,1,32,bc_ad_boundary,1.0,5.536822638960406e-06,179185,0.9921155645621204
196,260,1,65,other,1.0,5.536822638960406e-06,179186,0.9921211013847594
91,117,1,27,other,1.0,5.536822638960406e-06,179187,0.9921266382073983
91,114,1,24,other,1.0,5.536822638960406e-06,179188,0.9921321750300373
91,96,1,6,other,1.0,5.536822638960406e-06,179189,0.9921377118526762
90,200,1,111,other,1.0,5.536822638960406e-06,179190,0.9921432486753152
90,135,1,46,other,1.0,5.536822638960406e-06,179191,0.9921487854979542
196,235,1,40,other,1.0,5.536822638960406e-06,179192,0.9921543223205931
196,230,1,35,other,1.0,5.536822638960406e-06,179193,0.992159859143232
196,220,1,25,other,1.0,5.536822638960406e-06,179194,0.992165395965871
196,212,1,17,other,1.0,5.536822638960406e-06,179195,0.99217093278851
196,205,1,10,other,1.0,5.536822638960406e-06,179196,0.9921764696111489
196,201,1,6,other,1.0,5.536822638960406e-06,179197,0.992182006433788
195,363,1,169,other,0.9231,5.536822638960406e-06,179198,0.9921875432564269
195,218,1,24,other,1.0,5.536822638960406e-06,179199,0.9921930800790658
195,213,1,19,other,1.0,5.536822638960406e-06,179200,0.9921986169017047
92,170,1,79,other,1.0,5.536822638960406e-06,179201,0.9922041537243438
89,188,1,100,other,1.0,5.536822638960406e-06,179202,0.9922096905469827
89,122,1,34,other,1.0,5.536822638960406e-06,179203,0.9922152273696216
89,119,1,31,other,1.0,5.536822638960406e-06,179204,0.9922207641922607
89,114,1,26,other,1.0,5.536822638960406e-06,179205,0.9922263010148996
89,113,1,25,other,1.0,5.536822638960406e-06,179206,0.9922318378375385
89,110,1,22,other,1.0,5.536822638960406e-06,179207,0.9922373746601775
89,106,1,18,other,1.0,5.536822638960406e-06,179208,0.9922429114828165
89,97,1,9,other,1.0,5.536822638960406e-06,179209,0.9922484483054554
197,214,1,18,other,1.0,5.536822638960406e-06,179210,0.9922539851280944
197,213,1,17,other,1.0,5.536822638960406e-06,179211,0.9922595219507333
197,212,1,16,other,1.0,5.536822638960406e-06,179212,0.9922650587733723
197,203,1,7,other,1.0,5.536822638960406e-06,179213,0.9922705955960113
196,337,1,142,other,1.0,5.536822638960406e-06,179214,0.9922761324186502
196,305,1,110,other,1.0,5.536822638960406e-06,179215,0.9922816692412892
196,284,1,89,other,1.0,5.536822638960406e-06,179216,0.9922872060639282
196,272,1,77,other,1.0,5.536822638960406e-06,179217,0.9922927428865671
88,170,1,83,other,1.0,5.536822638960406e-06,179218,0.992298279709206
88,130,1,43,other,1.0,5.536822638960406e-06,179219,0.9923038165318451
88,120,1,33,other,1.0,5.536822638960406e-06,179220,0.992309353354484
88,100,1,13,other,1.0,5.536822638960406e-06,179221,0.9923148901771229
88,91,1,4,other,1.0,5.536822638960406e-06,179222,0.9923204269997619
87,114,1,28,other,1.0,5.536822638960406e-06,179223,0.9923259638224009
87,100,1,14,other,1.0,5.536822638960406e-06,179224,0.9923315006450398
197,378,1,182,other,0.8462,5.536822638960406e-06,179225,0.9923370374676788
197,367,1,171,other,0.9006,5.536822638960406e-06,179226,0.9923425742903178
197,340,1,144,other,1.0,5.536822638960406e-06,179227,0.9923481111129567
197,335,1,139,other,1.0,5.536822638960406e-06,179228,0.9923536479355957
197,268,1,72,other,1.0,5.536822638960406e-06,179229,0.9923591847582346
197,249,1,53,other,1.0,5.536822638960406e-06,179230,0.9923647215808736
197,235,1,39,other,1.0,5.536822638960406e-06,179231,0.9923702584035126
197,231,1,35,other,1.0,5.536822638960406e-06,179232,0.9923757952261515
197,230,1,34,other,1.0,5.536822638960406e-06,179233,0.9923813320487905
-22,-1,1,22,other,1.0,5.536822638960406e-06,179234,0.9923868688714295
-22,-12,1,11,other,1.0,5.536822638960406e-06,179235,0.9923924056940684
-23,98,1,122,bc_ad_boundary,1.0,5.536822638960406e-06,179236,0.9923979425167073
-23,44,1,68,bc_ad_boundary,1.0,5.536822638960406e-06,179237,0.9924034793393464
-23,-2,1,22,other,1.0,5.536822638960406e-06,179238,0.9924090161619853
-23,-18,1,6,other,1.0,5.536822638960406e-06,179239,0.9924145529846242
-23,-21,1,3,other,1.0,5.536822638960406e-06,179240,0.9924200898072632
198,290,1,93,other,1.0,5.536822638960406e-06,179241,0.9924256266299022
198,270,1,73,other,1.0,5.536822638960406e-06,179242,0.9924311634525411
198,255,1,58,other,1.0,5.536822638960406e-06,179243,0.99243670027518
198,250,1,53,other,1.0,5.536822638960406e-06,179244,0.9924422370978191
198,221,1,24,other,1.0,5.536822638960406e-06,179245,0.992447773920458
198,207,1,10,other,1.0,5.536822638960406e-06,179246,0.992453310743097
198,206,1,9,other,1.0,5.536822638960406e-06,179247,0.9924588475657359
89,92,1,4,other,1.0,5.536822638960406e-06,179248,0.9924643843883749
89,91,1,3,other,1.0,5.536822638960406e-06,179249,0.9924699212110139
199,201,1,3,other,1.0,5.536822638960406e-06,179250,0.9924754580336528
198,383,1,186,other,0.8226,5.536822638960406e-06,179251,0.9924809948562918
198,364,1,167,other,0.9162,5.536822638960406e-06,179252,0.9924865316789308
87,90,1,4,other,1.0,5.536822638960406e-06,179253,0.9924920685015697
87,88,1,2,other,1.0,5.536822638960406e-06,179254,0.9924976053242086
86,260,1,175,other,1.0,5.536822638960406e-06,179255,0.9925031421468477
86,125,1,40,other,1.0,5.536822638960406e-06,179256,0.9925086789694866
86,120,1,35,other,1.0,5.536822638960406e-06,179257,0.9925142157921255
86,116,1,31,other,1.0,5.536822638960406e-06,179258,0.9925197526147644
86,95,1,10,other,1.0,5.536822638960406e-06,179259,0.9925252894374035
86,91,1,6,other,1.0,5.536822638960406e-06,179260,0.9925308262600424
85,410,1,326,other,0.816,5.536822638960406e-06,179261,0.9925363630826813
85,400,1,316,other,0.8418,5.536822638960406e-06,179262,0.9925418999053204
198,350,1,153,other,1.0,5.536822638960406e-06,179263,0.9925474367279593
198,335,1,138,other,1.0,5.536822638960406e-06,179264,0.9925529735505982
-22,100,1,123,bc_ad_boundary,1.0,5.536822638960406e-06,179265,0.9925585103732372
85,199,1,115,other,1.0,5.536822638960406e-06,179266,0.9925640471958762
7,33,1,27,other,1.0,5.536822638960406e-06,179267,0.9925695840185151
7,11,1,5,other,1.0,5.536822638960406e-06,179268,0.9925751208411541
6,98,1,93,other,1.0,5.536822638960406e-06,179269,0.9925806576637931
6,96,1,91,other,1.0,5.536822638960406e-06,179270,0.992586194486432
6,74,1,69,other,1.0,5.536822638960406e-06,179271,0.992591731309071
6,69,1,64,other,1.0,5.536822638960406e-06,179272,0.9925972681317099
6,50,1,45,other,1.0,5.536822638960406e-06,179273,0.9926028049543489
6,42,1,37,other,1.0,5.536822638960406e-06,179274,0.9926083417769879
200,204,1,5,other,1.0,5.536822638960406e-06,179275,0.9926138785996268
200,203,1,4,other,1.0,5.536822638960406e-06,179276,0.9926194154222657
200,202,1,3,other,1.0,5.536822638960406e-06,179277,0.9926249522449048
199,233,1,35,other,1.0,5.536822638960406e-06,179278,0.9926304890675437
199,230,1,32,other,1.0,5.536822638960406e-06,179279,0.9926360258901826
199,217,1,19,other,1.0,5.536822638960406e-06,179280,0.9926415627128217
199,211,1,13,other,1.0,5.536822638960406e-06,179281,0.9926470995354606
201,223,1,23,other,1.0,5.536822638960406e-06,179282,0.9926526363580995
201,221,1,21,other,1.0,5.536822638960406e-06,179283,0.9926581731807385
6,41,1,36,other,1.0,5.536822638960406e-06,179284,0.9926637100033775
6,29,1,24,other,1.0,5.536822638960406e-06,179285,0.9926692468260164
85,100,1,16,other,1.0,5.536822638960406e-06,179286,0.9926747836486554
85,95,1,11,other,1.0,5.536822638960406e-06,179287,0.9926803204712944
85,94,1,10,other,1.0,5.536822638960406e-06,179288,0.9926858572939333
85,90,1,6,other,1.0,5.536822638960406e-06,179289,0.9926913941165723
85,87,1,3,other,1.0,5.536822638960406e-06,179290,0.9926969309392112
201,212,1,12,other,1.0,5.536822638960406e-06,179291,0.9927024677618502
200,220,1,21,other,1.0,5.536822638960406e-06,179292,0.9927080045844892
200,217,1,18,other,1.0,5.536822638960406e-06,179293,0.9927135414071281
200,214,1,15,other,1.0,5.536822638960406e-06,179294,0.992719078229767
200,213,1,14,other,1.0,5.536822638960406e-06,179295,0.9927246150524061
200,212,1,13,other,1.0,5.536822638960406e-06,179296,0.992730151875045
85,238,1,154,other,1.0,5.536822638960406e-06,179297,0.9927356886976839
-89,-44,1,46,other,0.1522,5.536822638960406e-06,179298,0.992741225520323
-90,25,1,116,bc_ad_boundary,0.6552,5.536822638960406e-06,179299,0.9927467623429619
-90,14,1,105,bc_ad_boundary,0.619,5.536822638960406e-06,179300,0.9927522991656008
-90,-42,1,49,other,0.1837,5.536822638960406e-06,179301,0.9927578359882397
-90,-44,1,47,other,0.1489,5.536822638960406e-06,179302,0.9927633728108788
-99,100,1,200,multi_century,0.755,5.536822638960406e-06,179303,0.9927689096335177
-99,-1,1,99,other,0.5051,5.536822638960406e-06,179304,0.9927744464561566
-99,-44,1,56,other,0.125,5.536822638960406e-06,179305,0.9927799832787957
-100,250,1,351,bc_ad_boundary,0.8575,5.536822638960406e-06,179306,0.9927855201014346
-100,79,1,180,bc_ad_boundary,0.7222,5.536822638960406e-06,179307,0.9927910569240735
201,283,1,83,other,1.0,5.536822638960406e-06,179308,0.9927965937467125
201,254,1,54,other,1.0,5.536822638960406e-06,179309,0.9928021305693515
201,251,1,51,other,1.0,5.536822638960406e-06,179310,0.9928076673919904
201,245,1,45,other,1.0,5.536822638960406e-06,179311,0.9928132042146294
201,240,1,40,other,1.0,5.536822638960406e-06,179312,0.9928187410372683
201,234,1,34,other,1.0,5.536822638960406e-06,179313,0.9928242778599073
201,337,1,137,other,1.0,5.536822638960406e-06,179314,0.9928298146825463
201,324,1,124,other,1.0,5.536822638960406e-06,179315,0.9928353515051852
83,250,1,168,other,1.0,5.536822638960406e-06,179316,0.9928408883278242
83,200,1,118,other,1.0,5.536822638960406e-06,179317,0.9928464251504632
83,170,1,88,other,1.0,5.536822638960406e-06,179318,0.9928519619731021
83,165,1,83,other,1.0,5.536822638960406e-06,179319,0.992857498795741
83,160,1,78,other,1.0,5.536822638960406e-06,179320,0.9928630356183801
83,130,1,48,other,1.0,5.536822638960406e-06,179321,0.992868572441019
83,117,1,35,other,1.0,5.536822638960406e-06,179322,0.9928741092636579
83,116,1,34,other,1.0,5.536822638960406e-06,179323,0.9928796460862969
83,101,1,19,other,1.0,5.536822638960406e-06,179324,0.9928851829089359
83,100,1,18,other,1.0,5.536822638960406e-06,179325,0.9928907197315748
83,91,1,9,other,1.0,5.536822638960406e-06,179326,0.9928962565542138
83,84,1,2,other,1.0,5.536822638960406e-06,179327,0.9929017933768528
201,293,1,93,other,1.0,5.536822638960406e-06,179328,0.9929073301994917
201,290,1,90,other,1.0,5.536822638960406e-06,179329,0.9929128670221307
82,150,1,69,other,1.0,5.536822638960406e-06,179330,0.9929184038447696
82,112,1,31,other,1.0,5.536822638960406e-06,179331,0.9929239406674086
82,100,1,19,other,1.0,5.536822638960406e-06,179332,0.9929294774900476
81,400,1,320,other,0.8438,5.536822638960406e-06,179333,0.9929350143126865
81,300,1,220,other,1.0,5.536822638960406e-06,179334,0.9929405511353255
81,217,1,137,other,1.0,5.536822638960406e-06,179335,0.9929460879579645
81,177,1,97,other,1.0,5.536822638960406e-06,179336,0.9929516247806034
201,630,1,430,other,0.3488,5.536822638960406e-06,179337,0.9929571616032423
201,560,1,360,other,0.4167,5.536822638960406e-06,179338,0.9929626984258814
201,455,1,255,other,0.5882,5.536822638960406e-06,179339,0.9929682352485203
201,425,1,225,other,0.6667,5.536822638960406e-06,179340,0.9929737720711592
201,410,1,210,other,0.7143,5.536822638960406e-06,179341,0.9929793088937982
201,397,1,197,other,0.7614,5.536822638960406e-06,179342,0.9929848457164372
201,392,1,192,other,0.7812,5.536822638960406e-06,179343,0.9929903825390761
201,370,1,170,other,0.8824,5.536822638960406e-06,179344,0.992995919361715
201,367,1,167,other,0.8982,5.536822638960406e-06,179345,0.9930014561843541
81,97,1,17,reign:Domitianic,1.0,5.536822638960406e-06,179346,0.993006993006993
81,94,1,14,other,1.0,5.536822638960406e-06,179347,0.993012529829632
81,86,1,6,other,1.0,5.536822638960406e-06,179348,0.9930180666522709
81,84,1,4,other,1.0,5.536822638960406e-06,179349,0.9930236034749099
80,170,1,91,other,1.0,5.536822638960406e-06,179350,0.9930291402975489
202,207,1,6,other,1.0,5.536822638960406e-06,179351,0.9930346771201878
202,206,1,5,other,1.0,5.536822638960406e-06,179352,0.9930402139428268
-24,14,1,39,bc_ad_boundary,1.0,5.536822638960406e-06,179353,0.9930457507654658
-25,75,1,101,bc_ad_boundary,1.0,5.536822638960406e-06,179354,0.9930512875881047
-25,20,1,46,bc_ad_boundary,1.0,5.536822638960406e-06,179355,0.9930568244107436
-25,10,1,36,bc_ad_boundary,1.0,5.536822638960406e-06,179356,0.9930623612333827
-25,-14,1,12,other,1.0,5.536822638960406e-06,179357,0.9930678980560216
-25,-21,1,5,other,1.0,5.536822638960406e-06,179358,0.9930734348786605
-25,-23,1,3,other,1.0,5.536822638960406e-06,179359,0.9930789717012994
82,367,1,286,other,0.9406,5.536822638960406e-06,179360,0.9930845085239385
82,200,1,119,other,1.0,5.536822638960406e-06,179361,0.9930900453465774
204,210,1,7,other,1.0,5.536822638960406e-06,179362,0.9930955821692163
204,206,1,3,other,1.0,5.536822638960406e-06,179363,0.9931011189918554
203,268,1,66,other,1.0,5.536822638960406e-06,179364,0.9931066558144943
203,263,1,61,other,1.0,5.536822638960406e-06,179365,0.9931121926371332
203,235,1,33,other,1.0,5.536822638960406e-06,179366,0.9931177294597722
203,230,1,28,other,1.0,5.536822638960406e-06,179367,0.9931232662824112
203,207,1,5,other,1.0,5.536822638960406e-06,179368,0.9931288031050501
202,335,1,134,other,1.0,5.536822638960406e-06,179369,0.9931343399276891
202,293,1,92,other,1.0,5.536822638960406e-06,179370,0.9931398767503281
202,286,1,85,other,1.0,5.536822638960406e-06,179371,0.993145413572967
202,284,1,83,other,1.0,5.536822638960406e-06,179372,0.993150950395606
202,212,1,11,other,1.0,5.536822638960406e-06,179373,0.9931564872182449
202,211,1,10,other,1.0,5.536822638960406e-06,179374,0.9931620240408839
81,126,1,46,other,1.0,5.536822638960406e-06,179375,0.9931675608635229
81,101,1,21,other,1.0,5.536822638960406e-06,179376,0.9931730976861618
81,98,1,18,other,1.0,5.536822638960406e-06,179377,0.9931786345088007
206,211,1,6,other,1.0,5.536822638960406e-06,179378,0.9931841713314398
206,210,1,5,other,1.0,5.536822638960406e-06,179379,0.9931897081540787
205,467,1,263,other,0.5551,5.536822638960406e-06,179380,0.9931952449767176
80,140,1,61,other,1.0,5.536822638960406e-06,179381,0.9932007817993567
9,57,1,49,other,1.0,5.536822638960406e-06,179382,0.9932063186219956
9,43,1,35,other,1.0,5.536822638960406e-06,179383,0.9932118554446345
9,41,1,33,other,1.0,5.536822638960406e-06,179384,0.9932173922672735
9,39,1,31,other,1.0,5.536822638960406e-06,179385,0.9932229290899125
9,30,1,22,other,1.0,5.536822638960406e-06,179386,0.9932284659125514
9,23,1,15,other,1.0,5.536822638960406e-06,179387,0.9932340027351904
9,14,1,6,other,1.0,5.536822638960406e-06,179388,0.9932395395578294
9,12,1,4,other,1.0,5.536822638960406e-06,179389,0.9932450763804683
205,236,1,32,other,1.0,5.536822638960406e-06,179390,0.9932506132031073
205,218,1,14,other,1.0,5.536822638960406e-06,179391,0.9932561500257462
205,217,1,13,other,1.0,5.536822638960406e-06,179392,0.9932616868483852
204,249,1,46,other,1.0,5.536822638960406e-06,179393,0.9932672236710242
210,213,1,4,other,1.0,5.536822638960406e-06,179394,0.9932727604936631
209,395,1,187,other,0.7594,5.536822638960406e-06,179395,0.993278297316302
209,300,1,92,other,1.0,5.536822638960406e-06,179396,0.9932838341389411
209,238,1,30,other,1.0,5.536822638960406e-06,179397,0.99328937096158
209,222,1,14,other,1.0,5.536822638960406e-06,179398,0.9932949077842189
208,600,1,393,other,0.3639,5.536822638960406e-06,179399,0.993300444606858
208,213,1,6,other,1.0,5.536822638960406e-06,179400,0.9933059814294969
207,327,1,121,other,1.0,5.536822638960406e-06,179401,0.9933115182521358
207,220,1,14,other,1.0,5.536822638960406e-06,179402,0.9933170550747747
207,211,1,5,other,1.0,5.536822638960406e-06,179403,0.9933225918974138
207,209,1,3,other,1.0,5.536822638960406e-06,179404,0.9933281287200527
206,263,1,58,other,1.0,5.536822638960406e-06,179405,0.9933336655426916
206,250,1,45,other,1.0,5.536822638960406e-06,179406,0.9933392023653307
206,235,1,30,other,1.0,5.536822638960406e-06,179407,0.9933447391879696
206,220,1,15,other,1.0,5.536822638960406e-06,179408,0.9933502760106085
206,215,1,10,other,1.0,5.536822638960406e-06,179409,0.9933558128332475
211,240,1,30,other,1.0,5.536822638960406e-06,179410,0.9933613496558865
211,225,1,15,other,1.0,5.536822638960406e-06,179411,0.9933668864785254
211,223,1,13,other,1.0,5.536822638960406e-06,179412,0.9933724233011644
8,13,1,6,other,1.0,5.536822638960406e-06,179413,0.9933779601238033
80,125,1,46,other,1.0,5.536822638960406e-06,179414,0.9933834969464423
80,117,1,38,other,1.0,5.536822638960406e-06,179415,0.9933890337690813
80,114,1,35,other,1.0,5.536822638960406e-06,179416,0.9933945705917202
80,110,1,31,other,1.0,5.536822638960406e-06,179417,0.9934001074143592
80,98,1,19,other,1.0,5.536822638960406e-06,179418,0.9934056442369982
80,84,1,5,other,1.0,5.536822638960406e-06,179419,0.9934111810596371
80,83,1,4,other,1.0,5.536822638960406e-06,179420,0.993416717882276
211,214,1,4,other,1.0,5.536822638960406e-06,179421,0.9934222547049151
210,375,1,166,other,0.8494,5.536822638960406e-06,179422,0.993427791527554
210,300,1,91,other,1.0,5.536822638960406e-06,179423,0.9934333283501929
210,260,1,51,other,1.0,5.536822638960406e-06,179424,0.9934388651728319
210,230,1,21,other,1.0,5.536822638960406e-06,179425,0.9934444019954709
-27,209,1,237,bc_ad_boundary,1.0,5.536822638960406e-06,179426,0.9934499388181098
79,375,1,297,other,0.9158,5.536822638960406e-06,179427,0.9934554756407488
79,250,1,172,other,1.0,5.536822638960406e-06,179428,0.9934610124633878
79,209,1,131,other,1.0,5.536822638960406e-06,179429,0.9934665492860267
79,130,1,52,other,1.0,5.536822638960406e-06,179430,0.9934720861086657
79,95,1,17,other,1.0,5.536822638960406e-06,179431,0.9934776229313046
79,91,1,13,other,1.0,5.536822638960406e-06,179432,0.9934831597539436
79,89,1,11,other,1.0,5.536822638960406e-06,179433,0.9934886965765826
78,150,1,73,other,1.0,5.536822638960406e-06,179434,0.9934942333992215
78,119,1,42,other,1.0,5.536822638960406e-06,179435,0.9934997702218605
-27,180,1,208,bc_ad_boundary,1.0,5.536822638960406e-06,179436,0.9935053070444995
-27,130,1,158,bc_ad_boundary,1.0,5.536822638960406e-06,179437,0.9935108438671384
-27,120,1,148,bc_ad_boundary,1.0,5.536822638960406e-06,179438,0.9935163806897773
211,268,1,58,other,1.0,5.536822638960406e-06,179439,0.9935219175124164
211,256,1,46,other,1.0,5.536822638960406e-06,179440,0.9935274543350553
211,248,1,38,other,1.0,5.536822638960406e-06,179441,0.9935329911576942
212,400,1,189,other,0.7354,5.536822638960406e-06,179442,0.9935385279803332
212,305,1,94,other,1.0,5.536822638960406e-06,179443,0.9935440648029722
212,301,1,90,other,1.0,5.536822638960406e-06,179444,0.9935496016256111
212,299,1,88,other,1.0,5.536822638960406e-06,179445,0.99355513844825
212,253,1,42,other,1.0,5.536822638960406e-06,179446,0.9935606752708891
212,238,1,27,other,1.0,5.536822638960406e-06,179447,0.993566212093528
212,223,1,12,other,1.0,5.536822638960406e-06,179448,0.993571748916167
212,220,1,9,other,1.0,5.536822638960406e-06,179449,0.9935772857388059
211,310,1,100,other,1.0,5.536822638960406e-06,179450,0.9935828225614449
211,293,1,83,other,1.0,5.536822638960406e-06,179451,0.9935883593840839
-26,100,1,127,bc_ad_boundary,1.0,5.536822638960406e-06,179452,0.9935938962067228
-26,68,1,95,bc_ad_boundary,1.0,5.536822638960406e-06,179453,0.9935994330293618
-26,-10,1,17,other,1.0,5.536822638960406e-06,179454,0.9936049698520008
