bootstrap_const,bootstrap_beta_pop
-0.418656103479354,0.5727497985870492
-0.20540902509716036,0.5474082641541623
-0.26900767791802915,0.5524839033675819
-0.39545439835284296,0.5694866173862091
-0.2758399392737057,0.5549771141711105
-0.3474282262011452,0.5634228414649235
-0.31072458594741387,0.5593102574745242
-0.29659195501301144,0.5567756339503575
-0.37156525931269935,0.5662362219947695
-0.32016429290935194,0.5593948525535447
-0.2972005871160561,0.5569210383523533
-0.3180732306611837,0.558179568195199
-0.3002634885135845,0.5582122009101581
-0.21548643799889408,0.5472971295585278
-0.3138984210472366,0.5592103446153274
-0.26280103385314,0.5533632741481039
-0.32606727527869317,0.5611743596717816
-0.3129142834331259,0.5583839125551536
-0.26430380377010104,0.5531403680923579
-0.2018761372281211,0.5466818426512468
-0.2589751159844746,0.5520971429877765
-0.34790874040201675,0.5641161933085876
-0.2377955776176756,0.5499311164161951
-0.24854967198840439,0.551010270601014
-0.3362877106657675,0.561312841453282
-0.2889929698282427,0.555727504084604
-0.2944238169146131,0.5569522836654245
-0.2490380367447253,0.5521353948001166
-0.27830429038355314,0.5561460554013026
-0.267433536067636,0.5545280134270362
-0.32636467689771903,0.5601756603393458
-0.34039935357440515,0.5625625396741659
-0.2424852987048873,0.5486647960791963
-0.38590032976834654,0.5685440224676606
-0.40102799399010763,0.5704710433597548
-0.31866820061158907,0.559993271495071
-0.3229812185784745,0.5599633291090561
-0.28466846780580246,0.5557341018239568
-0.360839799979622,0.5648582224513621
-0.37374702365809115,0.565877106223444
-0.3334311776572072,0.5629237664494938
-0.26483301184179586,0.5526313438497346
-0.42367422383230186,0.5730300275313922
-0.26749075520608406,0.5526383125156246
-0.2775731685915458,0.554739442842182
-0.2538796882849423,0.5519810883595596
-0.3859653311410592,0.568683669732499
-0.4274137857471733,0.5739336316757945
-0.2674379435954715,0.554180733233939
-0.3729705625988502,0.565199732506015
-0.34925063857602356,0.5645078599598926
-0.24968006243044255,0.5520207437229515
-0.15446948048369022,0.5393810296487753
-0.26056946347579274,0.552603286742651
-0.40215851194880653,0.5706554192512238
-0.18100250647647917,0.5433824078257651
-0.2884831621470459,0.5548190523975813
-0.37425143086397844,0.567091338872214
-0.20821298556427748,0.5462933041853181
-0.2335030446569277,0.5478460212174627
-0.3587484608838507,0.5656851865965001
-0.3090323910094194,0.5581704810389624
-0.28753516131942036,0.5551194829846566
-0.33121963522055575,0.5613377763875839
-0.41225297854559295,0.5728272551878505
-0.37973339762474784,0.5678601727704957
-0.2620086951409939,0.5523671760854001
-0.33977197127529,0.562082554958123
-0.2851025824837497,0.5565762532287751
-0.31554475983314506,0.5586899955346707
-0.32865618386924383,0.5590186128730978
-0.31663856736310964,0.5595350378688934
-0.2772911608092778,0.5546646316563753
-0.4178168831460449,0.572400720493521
-0.33254562222287376,0.5604408610458032
-0.28643575625162115,0.5552453756141045
-0.3356141899242101,0.5624035512399803
-0.2999177731979085,0.5573221373118161
-0.3398485549913936,0.5604399825185342
-0.37430619068032656,0.5656926764655106
-0.3575240205365923,0.5657249534789179
-0.35057525278711316,0.5639500683422866
-0.2858006242364508,0.5551510144158391
-0.24603540808762087,0.5513033537006091
-0.2616242823939366,0.5535680560680687
-0.3919447883071925,0.5679673463711323
-0.3614732139661867,0.564775372109686
-0.21637539072496362,0.5487701819333408
-0.25813604892591824,0.5529134205188191
-0.287531404290702,0.5552226468140998
-0.2944217358919814,0.5576368847245259
-0.2835514242670188,0.5558942908422962
-0.2871830304881964,0.5561903840493563
-0.37828656245099057,0.5684452843060841
-0.25057204620490436,0.5504014433948448
-0.36001498126783366,0.5660456192191285
-0.23790045567528,0.5483224166400287
-0.33112994486660235,0.5609429861467496
-0.35570608279491334,0.5642984999975806
-0.2423289295427166,0.5508384728586522
-0.27155827070845523,0.5534973230585593
-0.2729993943039483,0.5549309494264696
-0.19657893934835907,0.5456290333964124
-0.42055514116600956,0.5713367072392076
-0.3151451855525812,0.5590741958385897
-0.34570342309665975,0.5636602438567235
-0.3073207778818147,0.5575357769910523
-0.3567685942459448,0.5626095872477387
-0.3328285367959801,0.5614387651686191
-0.23396114191201403,0.5510058667602094
-0.2766735725616033,0.5535731269856315
-0.18677198497524594,0.5424599755098766
-0.23429161576195326,0.5495351086826863
-0.33001660390197474,0.5614251264409977
-0.2007974253179438,0.5448142244334961
-0.3068322698001893,0.5576257834354115
-0.3651456549703936,0.5642662587046976
-0.3229895678342553,0.5606010388733336
-0.3497788562891391,0.5636742305576552
-0.23377554669436107,0.549115748410711
-0.4058951304569778,0.5705361445254293
-0.24852208143885413,0.5509643300562982
-0.322554807197441,0.5606551218918404
-0.2851463453661397,0.555490431435979
-0.21471878592293137,0.5481444812283369
-0.2526897571332503,0.5518407069116523
-0.3471342877203951,0.5623828621174853
-0.29516055704953703,0.5582660025703331
-0.32248208032917924,0.5591642120549926
-0.28100114718702807,0.5550232949033492
-0.33728500172754705,0.5618381894763789
-0.3490311810285461,0.5629774590275141
-0.29743832921534025,0.5584486987255786
-0.25045483157782084,0.5509940665037539
-0.38443013707463797,0.5674623078226114
-0.34278074066011666,0.5626004205964537
-0.3871704595358126,0.5682198205688491
-0.35819863342954744,0.5653241570213998
-0.23014272352567253,0.5485851468788845
-0.24545716096785566,0.5506286151115636
-0.30834280850946144,0.5580875004215952
-0.3769697393430074,0.5671071921686872
-0.3202755146112923,0.5604842632008811
-0.329586180040234,0.5621861818461896
-0.3633471907039496,0.5650573925572117
-0.28506650635152614,0.5549157124012237
-0.27597545651843564,0.5539021982169754
-0.30232154928589056,0.5579002680481757
-0.3106453267135077,0.5587322015074939
-0.22867655649951485,0.5489744064852822
-0.2881117110189399,0.5563808148779732
-0.43928453245611837,0.5747390242097368
-0.45292036089612314,0.5771572806806535
-0.26333459976502605,0.5533097367835037
-0.30931734135791716,0.5586241675559716
-0.2519730308392294,0.5513067457971548
-0.25108940418106973,0.5529715766979976
-0.2875169897250722,0.5565813217175397
-0.39367439441411445,0.5684972297208201
-0.3658334663279557,0.5646566663281338
-0.27246605526607787,0.5551857179817977
-0.3924235511302223,0.56792287372334
-0.2867251050875725,0.5550629687489609
-0.3290817252508755,0.5606547284398767
-0.3513801040413109,0.5629520374785858
-0.34648615894714363,0.5637657079243412
-0.3132367069103109,0.5591514346190191
-0.2878437562460845,0.5551265800563545
-0.37265791869574166,0.5666418227091364
-0.2035689643121839,0.5449177434384742
-0.29164155258007407,0.5562704322891426
-0.3086000035126987,0.5600177005287694
-0.29305800389852776,0.5565811584540687
-0.3468553506695932,0.5630701839969653
-0.4172595469273764,0.5722198195820548
-0.2916614443385748,0.5563029081066623
-0.29771719326211565,0.5578749965618599
-0.2798618001004148,0.5570745716077774
-0.3934477427775501,0.5670399113561568
-0.4048485470548053,0.5709185441921681
-0.31678326793111355,0.5603092812721137
-0.32690142042124604,0.5609416067697286
-0.21118143709918533,0.5458443162074694
-0.27106565923327186,0.5526075237969115
-0.27418623652913393,0.5553209641225563
-0.4371613925108882,0.5740821403560444
-0.329734249770849,0.560837356679365
-0.2610197087415941,0.552059874742937
-0.2962988883235177,0.5568343610313018
-0.3815885511677376,0.5672105541125626
-0.3343867052410173,0.5601411503535539
-0.2917883404390708,0.5563105183095375
-0.36063812328013983,0.5650609988965712
-0.3891027196085013,0.5692933066635067
-0.35060126363942234,0.5642008863168977
-0.226437883283588,0.547759835334791
-0.3108145784780665,0.5566717457847562
-0.2302487940411154,0.5476975144270849
-0.22550267206340907,0.548720851774686
-0.2895050792063837,0.5568869252837608
-0.38791971201315234,0.5679181025201947
-0.38744054119294336,0.5689979205627639
-0.27144939134493135,0.5559102213656426
-0.42335522711477436,0.5723328829411989
-0.2429911441147256,0.551089807133239
-0.28806984654901896,0.556308851529107
-0.2702307027234003,0.5531277860098329
-0.3186603515258162,0.5604224747880551
-0.28259851617552056,0.5551122172159183
-0.392313680239718,0.5690737894114075
-0.2275712832600096,0.5476066251384606
-0.3053238702601355,0.5585018711543243
-0.23491819443906983,0.5491520225281732
-0.31020862612849986,0.5579078653284614
-0.31050734124778673,0.5608656320774
-0.25167827134821935,0.5527151113428127
-0.2864121653235365,0.5565088991642745
-0.2896250352184626,0.5568333973879064
-0.29112776038863314,0.5563835575780088
-0.4121720344581844,0.5688745360432361
-0.42503800766480027,0.5725052472258537
-0.3284114524842131,0.5615591451779324
-0.25365402375360063,0.5513186859283341
-0.35607075242847874,0.5630533603485737
-0.3138545038054777,0.5599246682866909
-0.24101357967081458,0.5497647100492019
-0.22854518705386584,0.5495223482801058
-0.34158223228262624,0.5621880063873667
-0.1991465429092125,0.5453000165692239
-0.19063995810415307,0.5461980148055505
-0.25901985053681886,0.5522962737945756
-0.3721071690755255,0.5665446190219714
-0.24068498706952707,0.5504219852613874
-0.3770960787273322,0.566196609467105
-0.2755688304647918,0.5557454826184922
-0.4374778869026492,0.5748232410472484
-0.24920881121980654,0.5511623734662352
-0.2995383292311064,0.557821519642309
-0.24429358635553705,0.5502361079063326
-0.2970383878849051,0.5570134316152576
-0.30354149751289283,0.5573888957295955
-0.2971596861161285,0.556695503660952
-0.26572088435273816,0.5533764637161737
-0.30816565608373037,0.5586100390810718
-0.24406723411620845,0.5508807516683445
-0.15860685512493958,0.5412909156089623
-0.49584998197654745,0.5808322085099661
-0.3023818831601157,0.5572172708171703
-0.3530637212485269,0.5642817498332635
-0.3367414837560451,0.5622022375848852
-0.24800464442715683,0.5516478192119236
-0.3849614859294713,0.5679422515075884
-0.33735079262191175,0.5617791923495806
-0.3151737042172958,0.5594854697970142
-0.25545092588400525,0.5521831344086219
-0.14873413634442395,0.5391330134349284
-0.22674122993159937,0.5486641286879991
-0.3112295210990118,0.5589363620788691
-0.3558097530469152,0.5648681530437221
-0.3458302611693451,0.5623181134329899
-0.2587203282856044,0.5528304627484719
-0.2369562801629017,0.5497902946587179
-0.25418484292833243,0.5519416501397744
-0.2686901668283129,0.5551444591827169
-0.3558982094198735,0.5648519413848522
-0.18862785117745515,0.544646909804546
-0.341684132565299,0.561823450102635
-0.26549737533458584,0.5537568754299159
-0.4300991423354885,0.5725202248430195
-0.30565187200940813,0.5584999678223098
-0.20820477336096663,0.5449558159056791
-0.31522943108190793,0.5595050768319936
-0.2520866161045503,0.5507974679395446
-0.31782145840706844,0.559057109408792
-0.3546772642062186,0.5643588363174721
-0.2817882082869957,0.5547129836675246
-0.28056507338220693,0.55530685132901
-0.32865210438497,0.560741535535334
-0.2064385776620415,0.5467620782639319
-0.22227929694599666,0.5478617739132993
-0.23108164877665618,0.5481684299068154
-0.24672672213625002,0.5509308075969287
-0.2606017127025798,0.554312982541408
-0.1989703765780971,0.5452604619161487
-0.31261045043412167,0.5591791929481295
-0.41171233564689685,0.5708176275199034
-0.24983526335729905,0.5510731632793131
-0.2939719041521969,0.5566824431519873
-0.29535136606478435,0.5573149907640992
-0.35690046600087966,0.5637637383333427
-0.269607218832088,0.5535940357401711
-0.38403064570972817,0.5684984812571634
-0.20907486840957926,0.5477996081915045
-0.15719105561672397,0.5406253614538532
-0.41867961982733454,0.5723772851783158
-0.29138378697636885,0.5562594361636506
-0.2981434280794374,0.5562984485219263
-0.3534379098356231,0.5637619215658959
-0.29292076654229826,0.5569632684963313
-0.2777863403802303,0.5552940738077958
-0.16496055683056876,0.5420164616607116
-0.412747913642,0.5719313423197244
-0.32041565195966365,0.5607700264439078
-0.2588631802721381,0.5522285161258388
-0.37035073128936125,0.5662192947314619
-0.39039069298693185,0.5687990712596724
-0.2807833310891221,0.5542702848710865
-0.29480348713713433,0.5575671351488626
-0.21976531304571342,0.5490302421925536
-0.3186482417623921,0.5598289772871632
-0.3378737689400983,0.5616038960930544
-0.32838062570853555,0.5628357393276942
-0.22885787745041783,0.5495753581870584
-0.24885478195626434,0.5515050751969119
-0.36193499131672646,0.564720854017683
-0.32290999979995166,0.5597593663404581
-0.2299503732593718,0.548108139155832
-0.29619151665001836,0.5574601415201433
-0.34669308535384236,0.563659093827113
-0.3200049667104396,0.5592509538627356
-0.40251043578053414,0.5701417771716415
-0.2773042633981419,0.5535955274993519
-0.2663750289269078,0.5536803771808292
-0.2713490671877862,0.5553931200198974
-0.3162365366502322,0.5588808237597878
-0.21149943567549673,0.5465412233654798
-0.328697523523301,0.5621053476879162
-0.22824127328769195,0.5492733888970457
-0.3307201883619924,0.562207210575914
-0.22946112324171994,0.5488340193460083
-0.3796379883255961,0.5676303466554459
-0.3031875216701059,0.5599374459141662
-0.28098181386207705,0.5553354353666755
-0.2883973488178476,0.5570955217281928
-0.38799343062428754,0.5694242695077983
-0.2185759255006317,0.5477933381361378
-0.3162178479406138,0.5599852855521199
-0.33283099818363804,0.5623855425070879
-0.23453299643026476,0.5506142771461702
-0.32995111681175543,0.5625271010094748
-0.3425398138644447,0.5633761269923978
-0.37834388671385105,0.5673460465967658
-0.2761707215094757,0.5541161903105881
-0.3077966663177472,0.5599170097095924
-0.3254708126830935,0.5602671091135492
-0.3532026119536962,0.5643109320536124
-0.31796924411470545,0.559632853812919
-0.3231681462500201,0.5613655434740887
-0.2883564299854236,0.5569333751748855
-0.3955659098238318,0.5696390597608904
-0.3959402791321431,0.5678810201938921
-0.40678242168136314,0.5716406479876155
-0.3010898454260579,0.5577702741204368
-0.26851593480165153,0.5512946122864092
-0.3833868599723373,0.567897977069617
-0.31468878492044344,0.5601262957680111
-0.2765168641047267,0.5561493938876273
-0.2797856803954739,0.5573543952327913
-0.3019588205002183,0.5593205029865713
-0.2851798172761557,0.5562285815286798
-0.3862803284957815,0.5674131782512937
-0.278695427257198,0.5557031082384905
-0.4053111501795075,0.571210438451499
-0.41395003108086537,0.5701332752076359
-0.4723108591536447,0.5780214259740043
-0.3857164669683881,0.5683753527639847
-0.32565476614967287,0.5606563343396552
-0.2735242948824659,0.5556736212091502
-0.25820107995271524,0.5529155603448538
-0.3161646951667042,0.5606765027596382
-0.22718286626731646,0.5489138096557694
-0.34031326037024506,0.5602297496621673
-0.2657068533400783,0.5528302426432179
-0.27276549786910004,0.5546073315238866
-0.34433626957873115,0.5613647921114947
-0.2456972996196467,0.5503175523565017
-0.334398401909082,0.5627087720111426
-0.3315288297958269,0.5604639923410807
-0.2595521925119063,0.5522604929883456
-0.28204487358341984,0.5563727412243595
-0.2196677578824715,0.5480065830381988
-0.30185411027686043,0.5583831358607576
-0.27169994172443157,0.5528670426270492
-0.275078659799801,0.5541996188160089
-0.3762111922540037,0.567031836825026
-0.17299765946704262,0.5423705073405983
-0.19665345617532412,0.5449129393353488
-0.20301338933175203,0.5468128899501676
-0.33029020498926975,0.5611114002746702
-0.3247738087039562,0.5605902659089889
-0.21425901699006483,0.5466665101580156
-0.3921662039855959,0.5679253503657317
-0.3265605693097012,0.5622847373215922
-0.25361554007103815,0.5512480119327011
-0.2904385762224696,0.5573130547780343
-0.2745903324858016,0.5537308685574485
-0.4001211246468634,0.5703952839527102
-0.2629667183548848,0.5524815061416513
-0.339113131347935,0.5622034599558159
-0.41813556199287505,0.5720529479923032
-0.3866360326131323,0.5685062107115627
-0.33171996348505045,0.5623787112321723
-0.315576499717143,0.5595509022651934
-0.25042212047167944,0.5505127759718923
-0.37204663516156183,0.5668901619177488
-0.25119659627166435,0.551781943514514
-0.32635984216427844,0.5613659495599331
-0.21583757432332326,0.547659796085041
-0.3184914368542552,0.5597456797145132
-0.3558253096961749,0.5652008729942064
-0.30099574085571495,0.5574041853408734
-0.42400971166947166,0.5721544202669925
-0.25459455504281125,0.5521412106532412
-0.3152094967211945,0.5580360669475105
-0.2798802798471072,0.5548065289693045
-0.3004990036595637,0.5570015582424065
-0.20663039292533691,0.5461950949564588
-0.3336193123205457,0.5622401830892402
-0.3513826097783551,0.5635391569483523
-0.2720505679841476,0.5558371446730571
-0.23179648467928612,0.5499876191217425
-0.3982429791731125,0.5696236087972814
-0.2791827208410747,0.5565357332588902
-0.2592146135316118,0.5544884452228723
-0.31406452440286964,0.5598164313266191
-0.2892380345037559,0.5562955182541428
-0.2960704680433356,0.5577624769959004
-0.3208269553931864,0.5598628202838832
-0.26053162310105654,0.5523444354093414
-0.36117991572683406,0.566264014556505
-0.19746964831106015,0.5462014974409792
-0.21900825400361212,0.5502272819639491
-0.2908450666529572,0.5556498491629115
-0.22888543983447704,0.5502712001014417
-0.2709315072020296,0.5538853161142115
-0.32867506175492595,0.5602454804839143
-0.19760979056185252,0.5446460609614828
-0.2887958760978607,0.5562740013481938
-0.3602091950582347,0.5645307505093095
-0.36043519512104427,0.565055545851396
-0.22908997399233935,0.550687764841308
-0.36297357442438233,0.5644075339499938
-0.3342382247818398,0.563111282291784
-0.2337834190270292,0.5492613930852076
-0.2893331946690894,0.5557773591567733
-0.42210496168684,0.5720427868214368
-0.2785902401549595,0.5548147055847646
-0.3157972664383732,0.5599776600435012
-0.3015900109298979,0.5565425658515887
-0.3756906501536021,0.5669296337089106
-0.2788035894999848,0.5545704526073663
-0.3422940535457643,0.5636857019528754
-0.3274471519903418,0.5598463825785779
-0.2377883665610029,0.549406441854864
-0.43873067940825394,0.575727098886756
-0.35111308237726196,0.5649501830359764
-0.34336919555123185,0.5622158375205409
-0.35322608596323235,0.5626217158976807
-0.3217911272902621,0.5593367051219921
-0.4026225680346713,0.5689169053055367
-0.3366017711212906,0.5614117904029475
-0.28216401688070725,0.5555000743841066
-0.3298216635833377,0.5619850578711566
-0.3391742961792868,0.5615351558034027
-0.24725568556229904,0.5521179913325516
-0.3667573790143892,0.5658581106014751
-0.25117689718253106,0.5510000554947083
-0.33174955207815277,0.5590322903720575
-0.18190618461649724,0.5430057971849854
-0.41944853146231337,0.5722816944854914
-0.3555132741294657,0.5632072750993149
-0.26351805508472564,0.5528490986023186
-0.32468548317891616,0.559905891604072
-0.2727707258268534,0.5530378833434859
-0.25244105364999014,0.5526206223557453
-0.291389619704819,0.5558654352346796
-0.3098009705488249,0.5577165320588579
-0.3370975523080364,0.5622430245449773
-0.3555566577474937,0.5635659069684438
-0.4460929440002379,0.5765827818974101
-0.353181258967126,0.5632452400659979
-0.23199386286758042,0.549236837100414
-0.44512781539229385,0.574930588820409
-0.3229492905790189,0.5599731011596809
-0.24966609975101325,0.5518084790756852
-0.31627446937164494,0.5604761057826645
-0.40055230207070286,0.5696465831370933
-0.3166810117170294,0.5605884042244661
-0.2679679887575529,0.5540194650896767
-0.427773479920905,0.572411260812823
-0.24723702471294837,0.5518079613297097
-0.25341845564005455,0.5517404793011685
-0.35241722020518607,0.5650953909801364
